	category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	enrichment	metric
110	Process	GO:0006810	88	4353	9606	CD74,PGRMC1,GLA,CAV2,SFXN3,VTN,PANX1,GOLT1B,NDUFS7,SLC35D1,CD97,MTX2,LMAN1,ESYT2,BST2,SCO1,SYNJ2BP,ITGAV,LGALS3BP,VDAC1,PML,UQCRC2,SERPING1,LAMTOR1,SLC25A4,NBAS,CD109,RFT1,F2,NUP98,CPNE1,CHMP6,RAP2B,SLC25A22,HBA1,RFTN1,NMES1,TRPV2,TAP1,C6orf120,AGK,CLCC1,ERGIC3,TGM2,AHCTF1,GUK1,XPR1,F5,ATP1B1,RAB13,S100A13,CTSS,GNAI3,CETN2,TMED5,STX16,CPT2,IFIT1,APOOL,STXBP1,PEF1,SRSF4,PSMB8,TAP2,ABI1,HLA-C,FLOT1,MPV17,ECI2,SLC33A1,SELENOM,SLC25A12,CHID1,HLA-B,SLC25A13,PNPT1,ANO6,TOMM40,EBP,GC,LAMTOR3,VDAC3,GSDMD,NXF1,LIN7A,RAB31,ABCB1,PLCD3	CD74,PGRMC1,GLA,CAV2,SFXN3,VTN,PANX1,GOLT1B,NDUFS7,SLC35D1,CD97,MTX2,LMAN1,ESYT2,BST2,SCO1,SYNJ2BP,ITGAV,LGALS3BP,VDAC1,PML,UQCRC2,SERPING1,LAMTOR1,SLC25A4,NBAS,CD109,RFT1,F2,NUP98,CPNE1,CHMP6,RAP2B,SLC25A22,HBA1,RFTN1,C15orf48,TRPV2,TAP1,C6orf120,AGK,CLCC1,ERGIC3,TGM2,AHCTF1,GUK1,XPR1,F5,ATP1B1,RAB13,S100A13,CTSS,GNAI3,CETN2,TMED5,STX16,CPT2,IFIT1,APOOL,STXBP1,PEF1,SRSF4,PSMB8,TAP2,ABI1,HLA-C,FLOT1,MPV17,ECI2,SLC33A1,SELM,SLC25A12,CHID1,HLA-B,SLC25A13,PNPT1,ANO6,TOMM40,EBP,GC,LAMTOR3,VDAC3,GSDMD,NXF1,LIN7A,RAB31,ABCB1,PLCD3	1.14e-10	1.22e-07	Transport	6.913640169325252	-0.3242250305107715	-2.2415751948399754
111	Process	GO:0006952	41	1296	9606	CD74,CD97,BST2,RYDEN,LGALS3BP,SAMHD1,ICAM1,VDAC1,PML,EGFR,SERPING1,F2,STAT2,OAS2,TRIM14,TAP1,IFI16,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,HLA-E,DDX58,HLA-A,C1S,NLRX1,C4A,CHID1,HLA-B,ANO6,VDAC3,IDO1,GSDMD,C1R	CD74,CD97,BST2,C19orf66,LGALS3BP,SAMHD1,ICAM1,VDAC1,PML,EGFR,SERPING1,F2,STAT2,OAS2,TRIM14,TAP1,IFI16,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,HLA-E,DDX58,HLA-A,C1S,NLRX1,C4A,CHID1,HLA-B,ANO6,VDAC3,IDO1,GSDMD,C1R	4.51e-10	4.2e-07	Defense response	6.376750709602099	-0.12974018031838083	-0.8273207869091392
112	Process	GO:0016032	31	776	9606	CAV2,NECTIN2,RYDEN,ITGAV,SAMHD1,ICAM1,VDAC1,PML,EGFR,SLC25A4,ITGA5,ITGA2,STAT2,NUP98,CHMP6,FBLN1,TAP1,XPR1,IFIT1,RCC1,PSMB8,TAP2,ABI1,HLA-C,HLA-E,DDX58,HLA-A,NLRX1,HLA-B,VRK2,NXF1	CAV2,PVRL2,C19orf66,ITGAV,SAMHD1,ICAM1,VDAC1,PML,EGFR,SLC25A4,ITGA5,ITGA2,STAT2,NUP98,CHMP6,FBLN1,TAP1,XPR1,IFIT1,RCC1,PSMB8,TAP2,ABI1,HLA-C,HLA-E,DDX58,HLA-A,NLRX1,HLA-B,VRK2,NXF1	4.25e-10	4.2e-07	Viral process	6.376750709602099	-0.028419062927457578	-0.18122127968889182
113	Process	GO:0022904	13	107	9606	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFB10,NDUFS8,SLC25A22,NDUFV1,NDUFS2,UQCRQ,SLC25A12,NDUFS1,SLC25A13	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFB10,NDUFS8,SLC25A22,NDUFV1,NDUFS2,UQCRQ,SLC25A12,NDUFS1,SLC25A13	4.32e-10	4.2e-07	Respiratory electron transport chain	6.376750709602099	0.4546405391180853	2.8991293804351312
114	Process	GO:0051179	102	5591	9606	CD74,PGRMC1,GLA,CAV2,SFXN3,VTN,PANX1,GOLT1B,NDUFS7,SLC35D1,CD97,MTX2,LMAN1,ESYT2,NECTIN2,BST2,SCO1,SYNJ2BP,ITGAV,LGALS3BP,ICAM1,VDAC1,PML,UQCRC2,EGFR,SERPING1,LAMTOR1,SLC25A4,NBAS,ITGA1,CD109,ITGA5,RFT1,ITGA2,F2,NUP98,CPNE1,CHMP6,RAP2B,SLC25A22,HBA1,RFTN1,NMES1,TRPV2,TAP1,C6orf120,AGK,CLCC1,ERGIC3,TGM2,AHCTF1,GUK1,XPR1,F5,ATP1B1,RAB13,S100A13,CTSS,GNAI3,CETN2,TMED5,GBP5,GBP2,GBP1,STX16,CPT2,IFIT1,APOOL,STXBP1,PEF1,SRSF4,LPAR1,PSMB8,TAP2,ABI1,HLA-C,FLOT1,MPV17,ECI2,CD99,SLC33A1,SELENOM,SLC25A12,CHID1,HLA-B,SLC25A13,PNPT1,FAT1,ANO6,TOMM40,EBP,CDS2,GC,H2AFY,LAMTOR3,VDAC3,GSDMD,NXF1,LIN7A,RAB31,ABCB1,PLCD3	CD74,PGRMC1,GLA,CAV2,SFXN3,VTN,PANX1,GOLT1B,NDUFS7,SLC35D1,CD97,MTX2,LMAN1,ESYT2,PVRL2,BST2,SCO1,SYNJ2BP,ITGAV,LGALS3BP,ICAM1,VDAC1,PML,UQCRC2,EGFR,SERPING1,LAMTOR1,SLC25A4,NBAS,ITGA1,CD109,ITGA5,RFT1,ITGA2,F2,NUP98,CPNE1,CHMP6,RAP2B,SLC25A22,HBA1,RFTN1,C15orf48,TRPV2,TAP1,C6orf120,AGK,CLCC1,ERGIC3,TGM2,AHCTF1,GUK1,XPR1,F5,ATP1B1,RAB13,S100A13,CTSS,GNAI3,CETN2,TMED5,GBP5,GBP2,GBP1,STX16,CPT2,IFIT1,APOOL,STXBP1,PEF1,SRSF4,LPAR1,PSMB8,TAP2,ABI1,HLA-C,FLOT1,MPV17,ECI2,CD99,SLC33A1,SELM,SLC25A12,CHID1,HLA-B,SLC25A13,PNPT1,FAT1,ANO6,TOMM40,EBP,CDS2,GC,H2AFY,LAMTOR3,VDAC3,GSDMD,NXF1,LIN7A,RAB31,ABCB1,PLCD3	4.85e-10	4.2e-07	Localization	6.376750709602099	-0.3688083560002971	-2.351798945832078
115	Process	GO:0044085	61	2583	9606	CD74,SF3A2,CAV2,VTN,NDUFS7,LMAN1,NDUFA2,NECTIN2,PPAN,UTP3,SCO1,NAT10,SAMHD1,NDUFS3,PML,EFL1,CDH11,NDUFB10,SMARCA5,ITGA5,ITGA2,NSUN5,PRPF3,NDUFS8,NUP98,CHMP6,GCFC2,NDUFV1,SMCHD1,IMP3,RFTN1,FAS,AHCTF1,F5,NDUFS2,RAB13,PDCD11,CETN2,GBP5,STXBP1,PEF1,RCC1,LPAR1,BMS1,EPHB2,FLOT1,URB1,NDUFS1,PNPT1,SLC9A3R2,ANO6,PLXNB2,RPL7L1,CDS2,H2AFY,GSDMD,SOD2,LIN7A,RNF213,DDX52,DDX27	CD74,SF3A2,CAV2,VTN,NDUFS7,LMAN1,NDUFA2,PVRL2,PPAN,UTP3,SCO1,NAT10,SAMHD1,NDUFS3,PML,EFTUD1,CDH11,NDUFB10,SMARCA5,ITGA5,ITGA2,NSUN5,PRPF3,NDUFS8,NUP98,CHMP6,GCFC2,NDUFV1,SMCHD1,IMP3,RFTN1,FAS,AHCTF1,F5,NDUFS2,RAB13,PDCD11,CETN2,GBP5,STXBP1,PEF1,RCC1,LPAR1,BMS1,EPHB2,FLOT1,URB1,NDUFS1,PNPT1,SLC9A3R2,ANO6,PLXNB2,RPL7L1,CDS2,H2AFY,GSDMD,SOD2,LIN7A,RNF213,DDX52,DDX27	1.15e-09	8.72e-07	Cellular component biogenesis	6.059483515067432	-0.256713606666092	-1.5555518676866893
116	Process	GO:0007005	23	452	9606	CAV2,NDUFS7,MTX2,NDUFA2,NECTIN2,SCO1,SYNJ2BP,NDUFS3,UQCRC2,NDUFB10,SLC25A4,NDUFS8,NDUFV1,AGK,NDUFS2,IFIT2,APOOL,MPV17,TYMP,NDUFS1,PNPT1,TOMM40,SOD2	CAV2,NDUFS7,MTX2,NDUFA2,PVRL2,SCO1,SYNJ2BP,NDUFS3,UQCRC2,NDUFB10,SLC25A4,NDUFS8,NDUFV1,AGK,NDUFS2,IFIT2,APOOL,MPV17,TYMP,NDUFS1,PNPT1,TOMM40,SOD2	1.25e-09	8.91e-07	Mitochondrion organization	6.050122295963125	0.07667036570266898	0.4638650889773641
117	Process	GO:0044403	32	865	9606	CAV2,NECTIN2,RYDEN,ITGAV,SAMHD1,ICAM1,VDAC1,PML,EGFR,SLC25A4,ITGA5,ITGA2,F2,STAT2,NUP98,CHMP6,FBLN1,TAP1,XPR1,IFIT1,RCC1,PSMB8,TAP2,ABI1,HLA-C,HLA-E,DDX58,HLA-A,NLRX1,HLA-B,VRK2,NXF1	CAV2,PVRL2,C19orf66,ITGAV,SAMHD1,ICAM1,VDAC1,PML,EGFR,SLC25A4,ITGA5,ITGA2,F2,STAT2,NUP98,CHMP6,FBLN1,TAP1,XPR1,IFIT1,RCC1,PSMB8,TAP2,ABI1,HLA-C,HLA-E,DDX58,HLA-A,NLRX1,HLA-B,VRK2,NXF1	1.35e-09	9.1e-07	Symbiotic process	6.040958607678906	-0.06178516464845008	-0.37324162220991297
118	Process	GO:0016043	99	5447	9606	CD74,SF3A2,CAV2,VTN,NDUFS7,MTX2,LMAN1,ESYT2,NDUFA2,NECTIN2,PPAN,UTP3,SCO1,SYNJ2BP,KIDINS220,MRPL53,ITGAV,ACIN1,SAMHD1,NDUFS3,ICAM1,SMARCA2,PML,EFL1,UQCRC2,CDH11,NDUFB10,MRPS5,PHIP,EGFR,LAMTOR1,SLC25A4,ITGA1,SMARCA5,ITGA5,RFT1,ITGA2,ALCAM,PPFIBP1,PRPF3,NDUFS8,NUP98,CPNE1,CHMP6,GCFC2,MRPS23,NDUFV1,SMCHD1,FBLN1,RFTN1,TRPV2,TAP1,AGK,FAS,CHD4,BAZ1A,MRPL21,AHCTF1,F5,ATP1B1,NDUFS2,RAB13,CTSS,GNAI3,CETN2,TMED5,GBP5,STX16,IFIT2,MRPS16,APOOL,STXBP1,PEF1,RCC1,LPAR1,EPHB2,TAP2,COL15A1,ABI1,FLOT1,MPV17,ECI2,TYMP,MRPS6,NDUFS1,PNPT1,FAT1,SLC9A3R2,ANO6,PLXNB2,TOMM40,CDS2,H2AFY,GSDMD,SOD2,LIN7A,RAB31,RNF213,ABCB1	CD74,SF3A2,CAV2,VTN,NDUFS7,MTX2,LMAN1,ESYT2,NDUFA2,PVRL2,PPAN,UTP3,SCO1,SYNJ2BP,KIDINS220,MRPL53,ITGAV,ACIN1,SAMHD1,NDUFS3,ICAM1,SMARCA2,PML,EFTUD1,UQCRC2,CDH11,NDUFB10,MRPS5,PHIP,EGFR,LAMTOR1,SLC25A4,ITGA1,SMARCA5,ITGA5,RFT1,ITGA2,ALCAM,PPFIBP1,PRPF3,NDUFS8,NUP98,CPNE1,CHMP6,GCFC2,MRPS23,NDUFV1,SMCHD1,FBLN1,RFTN1,TRPV2,TAP1,AGK,FAS,CHD4,BAZ1A,MRPL21,AHCTF1,F5,ATP1B1,NDUFS2,RAB13,CTSS,GNAI3,CETN2,TMED5,GBP5,STX16,IFIT2,MRPS16,APOOL,STXBP1,PEF1,RCC1,LPAR1,EPHB2,TAP2,COL15A1,ABI1,FLOT1,MPV17,ECI2,TYMP,MRPS6,NDUFS1,PNPT1,FAT1,SLC9A3R2,ANO6,PLXNB2,TOMM40,CDS2,H2AFY,GSDMD,SOD2,LIN7A,RAB31,RNF213,ABCB1	1.43e-09	9.22e-07	Cellular component organization	6.035269078946371	-0.370441216179124	-2.235712417573155
119	Process	GO:0022900	15	174	9606	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFB10,NDUFS8,SLC25A22,NDUFV1,NMES1,NDUFS2,UQCRQ,SLC25A12,NDUFS1,SLC25A13,IDO1	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFB10,NDUFS8,SLC25A22,NDUFV1,C15orf48,NDUFS2,UQCRQ,SLC25A12,NDUFS1,SLC25A13,IDO1	1.56e-09	9.57e-07	Electron transport chain	6.019088062223156	0.3056229752695397	1.8395716019860093
120	Process	GO:0002443	27	641	9606	CD74,PGRMC1,GLA,CD97,BTN3A3,BST2,ITGAV,ICAM1,SERPING1,LAMTOR1,F2,CPNE1,RAP2B,RFTN1,C6orf120,S100A13,CTSS,HLA-C,HLA-A,C1S,C4A,HLA-B,ANO6,LAMTOR3,GSDMD,C1R,RAB31	CD74,PGRMC1,GLA,CD97,BTN3A3,BST2,ITGAV,ICAM1,SERPING1,LAMTOR1,F2,CPNE1,RAP2B,RFTN1,C6orf120,S100A13,CTSS,HLA-C,HLA-A,C1S,C4A,HLA-B,ANO6,LAMTOR3,GSDMD,C1R,RAB31	2.16e-09	1.26e-06	Leukocyte mediated immunity	5.8996294548824375	-0.005413300863371944	-0.03193646922168965
121	Process	GO:0098542	32	900	9606	BST2,RYDEN,SAMHD1,ICAM1,PML,SERPING1,F2,STAT2,OAS2,TRIM14,IFI16,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,HLA-E,DDX58,HLA-A,C1S,NLRX1,C4A,CHID1,HLA-B,GSDMD,C1R	BST2,C19orf66,SAMHD1,ICAM1,PML,SERPING1,F2,STAT2,OAS2,TRIM14,IFI16,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,HLA-E,DDX58,HLA-A,C1S,NLRX1,C4A,CHID1,HLA-B,GSDMD,C1R	3.42e-09	1.91e-06	Defense response to other organism	5.718966632752273	-0.07901156662296073	-0.4518645131181956
122	Process	GO:0043933	42	1539	9606	CD74,SF3A2,VTN,NDUFS7,LMAN1,NDUFA2,PPAN,SCO1,MRPL53,SAMHD1,NDUFS3,PML,NDUFB10,MRPS5,SMARCA5,PRPF3,NDUFS8,NUP98,CHMP6,GCFC2,MRPS23,NDUFV1,FAS,MRPL21,AHCTF1,F5,NDUFS2,CETN2,GBP5,MRPS16,STXBP1,PEF1,MRPS6,NDUFS1,PNPT1,SLC9A3R2,ANO6,H2AFY,GSDMD,SOD2,LIN7A,RNF213	CD74,SF3A2,VTN,NDUFS7,LMAN1,NDUFA2,PPAN,SCO1,MRPL53,SAMHD1,NDUFS3,PML,NDUFB10,MRPS5,SMARCA5,PRPF3,NDUFS8,NUP98,CHMP6,GCFC2,MRPS23,NDUFV1,FAS,MRPL21,AHCTF1,F5,NDUFS2,CETN2,GBP5,MRPS16,STXBP1,PEF1,MRPS6,NDUFS1,PNPT1,SLC9A3R2,ANO6,H2AFY,GSDMD,SOD2,LIN7A,RNF213	1.86e-08	9.98e-06	Protein-containing complex subunit organization	5.000869458712629	-0.19390836493712008	-0.9697104200029465
123	Process	GO:0034341	14	182	9606	BST2,RYDEN,ICAM1,PML,OAS2,GBP5,GBP4,GBP2,GBP1,STXBP1,HLA-C,HLA-E,HLA-A,HLA-B	BST2,C19orf66,ICAM1,PML,OAS2,GBP5,GBP4,GBP2,GBP1,STXBP1,HLA-C,HLA-E,HLA-A,HLA-B	2.15e-08	1.1e-05	Response to interferon-gamma	4.958607314841775	0.25613761218962144	1.2700858374095625
124	Process	GO:0019883	7	25	9606	CD74,TAP1,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	CD74,TAP1,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	3.47e-08	1.65e-05	Antigen processing and presentation of endogenous antigen	4.782516055786093	0.8172389958386774	3.908458619012979
125	Process	GO:0009607	37	1289	9606	WFS1,BST2,RYDEN,CMPK2,SAMHD1,ICAM1,PML,SERPING1,F2,STAT2,NMES1,OAS2,TRIM14,XPR1,IFI16,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,HLA-E,DDX58,HLA-A,C1S,NLRX1,C4A,CHID1,HLA-B,IDO1,GSDMD,C1R	WFS1,BST2,C19orf66,CMPK2,SAMHD1,ICAM1,PML,SERPING1,F2,STAT2,C15orf48,OAS2,TRIM14,XPR1,IFI16,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,HLA-E,DDX58,HLA-A,C1S,NLRX1,C4A,CHID1,HLA-B,IDO1,GSDMD,C1R	4.44e-08	2.04e-05	Response to biotic stimulus	4.690369832574101	-0.17197022878994989	-0.8066039732172471
126	Process	GO:0051707	36	1256	9606	BST2,RYDEN,CMPK2,SAMHD1,ICAM1,PML,SERPING1,F2,STAT2,NMES1,OAS2,TRIM14,XPR1,IFI16,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,HLA-E,DDX58,HLA-A,C1S,NLRX1,C4A,CHID1,HLA-B,IDO1,GSDMD,C1R	BST2,C19orf66,CMPK2,SAMHD1,ICAM1,PML,SERPING1,F2,STAT2,C15orf48,OAS2,TRIM14,XPR1,IFI16,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,HLA-E,DDX58,HLA-A,C1S,NLRX1,C4A,CHID1,HLA-B,IDO1,GSDMD,C1R	7.23e-08	3.2e-05	Response to other organism	4.494850021680094	-0.17260617413743182	-0.7758388655637535
127	Process	GO:0042775	10	87	9606	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFB10,NDUFS8,NDUFV1,NDUFS2,UQCRQ,NDUFS1	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFB10,NDUFS8,NDUFV1,NDUFS2,UQCRQ,NDUFS1	7.58e-08	3.22e-05	Mitochondrial atp synthesis coupled electron transport	4.492144128304169	0.43056171187783965	1.9341452658846285
128	Process	GO:0006120	8	49	9606	NDUFS7,NDUFA2,NDUFS3,NDUFB10,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFA2,NDUFS3,NDUFB10,NDUFS8,NDUFV1,NDUFS2,NDUFS1	1.39e-07	5.42e-05	Mitochondrial electron transport, nadh to ubiquinone	4.266000713461613	0.5829748714598881	2.486971217578075
129	Process	GO:0002483	6	18	9606	TAP1,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	TAP1,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	1.45e-07	5.46e-05	Antigen processing and presentation of endogenous peptide antigen	4.262807357295263	0.8929597097767957	3.806515220604768
130	Process	GO:0060333	9	70	9606	ICAM1,PML,OAS2,GBP2,GBP1,HLA-C,HLA-E,HLA-A,HLA-B	ICAM1,PML,OAS2,GBP2,GBP1,HLA-C,HLA-E,HLA-A,HLA-B	1.44e-07	5.46e-05	Interferon-gamma-mediated signaling pathway	4.262807357295263	0.4792254339215262	2.042845705523697
131	Process	GO:0065003	36	1293	9606	CD74,SF3A2,VTN,NDUFS7,LMAN1,NDUFA2,PPAN,SCO1,SAMHD1,NDUFS3,PML,NDUFB10,SMARCA5,PRPF3,NDUFS8,NUP98,CHMP6,GCFC2,NDUFV1,FAS,AHCTF1,F5,NDUFS2,CETN2,GBP5,STXBP1,PEF1,NDUFS1,PNPT1,SLC9A3R2,ANO6,H2AFY,GSDMD,SOD2,LIN7A,RNF213	CD74,SF3A2,VTN,NDUFS7,LMAN1,NDUFA2,PPAN,SCO1,SAMHD1,NDUFS3,PML,NDUFB10,SMARCA5,PRPF3,NDUFS8,NUP98,CHMP6,GCFC2,NDUFV1,FAS,AHCTF1,F5,NDUFS2,CETN2,GBP5,STXBP1,PEF1,NDUFS1,PNPT1,SLC9A3R2,ANO6,H2AFY,GSDMD,SOD2,LIN7A,RNF213	1.45e-07	5.46e-05	Protein-containing complex assembly	4.262807357295263	-0.18521505961664855	-0.7895361188157303
132	Process	GO:0016192	44	1805	9606	PGRMC1,GLA,CAV2,VTN,GOLT1B,CD97,LMAN1,ESYT2,BST2,ITGAV,LGALS3BP,SERPING1,LAMTOR1,NBAS,CD109,F2,CPNE1,CHMP6,RAP2B,HBA1,TAP1,C6orf120,ERGIC3,TGM2,F5,RAB13,S100A13,CTSS,GNAI3,TMED5,STX16,APOOL,STXBP1,PEF1,TAP2,ABI1,HLA-C,CHID1,HLA-B,ANO6,LAMTOR3,GSDMD,LIN7A,RAB31	PGRMC1,GLA,CAV2,VTN,GOLT1B,CD97,LMAN1,ESYT2,BST2,ITGAV,LGALS3BP,SERPING1,LAMTOR1,NBAS,CD109,F2,CPNE1,CHMP6,RAP2B,HBA1,TAP1,C6orf120,ERGIC3,TGM2,F5,RAB13,S100A13,CTSS,GNAI3,TMED5,STX16,APOOL,STXBP1,PEF1,TAP2,ABI1,HLA-C,CHID1,HLA-B,ANO6,LAMTOR3,GSDMD,LIN7A,RAB31	1.94e-07	6.66e-05	Vesicle-mediated transport	4.176525770829699	-0.24294356525903116	-1.0146600611615904
133	Process	GO:0051641	61	2967	9606	CD74,PGRMC1,GLA,CAV2,CD97,LMAN1,ESYT2,NECTIN2,BST2,SYNJ2BP,ITGAV,LGALS3BP,PML,UQCRC2,EGFR,SERPING1,LAMTOR1,CD109,F2,NUP98,CPNE1,CHMP6,RAP2B,RFTN1,TRPV2,TAP1,C6orf120,AGK,ERGIC3,F5,ATP1B1,RAB13,S100A13,CTSS,CETN2,TMED5,GBP5,GBP2,GBP1,STX16,CPT2,APOOL,STXBP1,PEF1,SRSF4,TAP2,HLA-C,FLOT1,MPV17,ECI2,CHID1,HLA-B,ANO6,TOMM40,H2AFY,LAMTOR3,GSDMD,NXF1,LIN7A,RAB31,PLCD3	CD74,PGRMC1,GLA,CAV2,CD97,LMAN1,ESYT2,PVRL2,BST2,SYNJ2BP,ITGAV,LGALS3BP,PML,UQCRC2,EGFR,SERPING1,LAMTOR1,CD109,F2,NUP98,CPNE1,CHMP6,RAP2B,RFTN1,TRPV2,TAP1,C6orf120,AGK,ERGIC3,F5,ATP1B1,RAB13,S100A13,CTSS,CETN2,TMED5,GBP5,GBP2,GBP1,STX16,CPT2,APOOL,STXBP1,PEF1,SRSF4,TAP2,HLA-C,FLOT1,MPV17,ECI2,CHID1,HLA-B,ANO6,TOMM40,H2AFY,LAMTOR3,GSDMD,NXF1,LIN7A,RAB31,PLCD3	1.92e-07	6.66e-05	Cellular localization	4.176525770829699	-0.3169067468096166	-1.3235691950001662
134	Process	GO:0008152	125	8298	9606	CD74,CA11,PGRMC1,GLA,SF3A2,SFXN3,WFS1,NDUFS7,SLC35D1,LMAN1,ESYT2,NDUFA2,UTP3,CMPK2,PRPF38A,NT5E,NAT10,MRPL53,ITGAV,IMPAD1,ACIN1,SAMHD1,SNRNP40,NDUFS3,PLPP1,VDAC1,PML,EFL1,UQCRC2,NDUFB10,CERS2,MRPS5,EGFR,SERPING1,SLC25A4,NBAS,SMARCA5,PDPR,METAP1,VIRMA,F2,NSUN5,ARL6IP4,PRPF3,NDUFS8,NUP98,CPNE1,CHMP6,GCFC2,MRPS23,SLC25A22,HBA1,NDUFV1,BCAT2,SMCHD1,IMP3,FBLN1,RFTN1,NUDT4B,NMES1,OAS2,TRIM14,AGK,BAZ1A,MRPL21,DARS2,TGM2,GUK1,F5,ATP1B1,NDUFS2,IFI16,RAB13,S100A13,CTSS,PDCD11,GNAI3,CETN2,GBP5,CPT2,MRPS16,PEF1,SRSF4,BMS1,EPHB2,PSMB8,COL15A1,ABI1,UQCRQ,DDX58,ECI2,URB1,TYMP,HLA-A,MRPS6,SELENOM,C1S,SLC25A12,CYB561D2,NDUFS1,C4A,TAMM41,CHID1,SLC25A13,PNPT1,GK,VRK2,LARS2,TOMM40,EBP,RPL7L1,CDS2,GC,LAMTOR3,ALG11,IDO1,NXF1,C1R,SOD2,RAB31,RNF213,SARS2,DDX52,PLCD3,DDX27	CD74,CA11,PGRMC1,GLA,SF3A2,SFXN3,WFS1,NDUFS7,SLC35D1,LMAN1,ESYT2,NDUFA2,UTP3,CMPK2,PRPF38A,NT5E,NAT10,MRPL53,ITGAV,IMPAD1,ACIN1,SAMHD1,SNRNP40,NDUFS3,PPAP2A,VDAC1,PML,EFTUD1,UQCRC2,NDUFB10,CERS2,MRPS5,EGFR,SERPING1,SLC25A4,NBAS,SMARCA5,PDPR,METAP1,KIAA1429,F2,NSUN5,ARL6IP4,PRPF3,NDUFS8,NUP98,CPNE1,CHMP6,GCFC2,MRPS23,SLC25A22,HBA1,NDUFV1,BCAT2,SMCHD1,IMP3,FBLN1,RFTN1,NUDT4,C15orf48,OAS2,TRIM14,AGK,BAZ1A,MRPL21,DARS2,TGM2,GUK1,F5,ATP1B1,NDUFS2,IFI16,RAB13,S100A13,CTSS,PDCD11,GNAI3,CETN2,GBP5,CPT2,MRPS16,PEF1,SRSF4,BMS1,EPHB2,PSMB8,COL15A1,ABI1,UQCRQ,DDX58,ECI2,URB1,TYMP,HLA-A,MRPS6,SELM,C1S,SLC25A12,CYB561D2,NDUFS1,C4A,TAMM41,CHID1,SLC25A13,PNPT1,GK,VRK2,LARS2,TOMM40,EBP,RPL7L1,CDS2,GC,LAMTOR3,ALG11,IDO1,NXF1,C1R,SOD2,RAB31,RNF213,SARS2,DDX52,PLCD3,DDX27	2.5e-07	8.25e-05	Metabolic process	4.0835460514500745	-0.45198245298843964	-1.8456911612256617
135	Process	GO:0071346	12	161	9606	ICAM1,PML,OAS2,GBP5,GBP4,GBP2,GBP1,STXBP1,HLA-C,HLA-E,HLA-A,HLA-B	ICAM1,PML,OAS2,GBP5,GBP4,GBP2,GBP1,STXBP1,HLA-C,HLA-E,HLA-A,HLA-B	3.08e-07	9.9e-05	Cellular response to interferon-gamma	4.00436480540245	0.2424363345122333	0.9708035254715623
136	Process	GO:0019885	5	10	9606	TAP1,TAP2,HLA-C,HLA-A,HLA-B	TAP1,TAP2,HLA-C,HLA-A,HLA-B	3.38e-07	0.00011	Antigen processing and presentation of endogenous peptide antigen via mhc class i	3.958607314841775	1.069050968832477	4.23195298515893
137	Process	GO:0006887	26	789	9606	PGRMC1,GLA,CD97,BST2,ITGAV,LGALS3BP,SERPING1,LAMTOR1,CD109,CPNE1,RAP2B,C6orf120,F5,RAB13,S100A13,CTSS,APOOL,STXBP1,HLA-C,CHID1,HLA-B,ANO6,LAMTOR3,GSDMD,LIN7A,RAB31	PGRMC1,GLA,CD97,BST2,ITGAV,LGALS3BP,SERPING1,LAMTOR1,CD109,CPNE1,RAP2B,C6orf120,F5,RAB13,S100A13,CTSS,APOOL,STXBP1,HLA-C,CHID1,HLA-B,ANO6,LAMTOR3,GSDMD,LIN7A,RAB31	4.83e-07	0.00014	Exocytosis	3.853871964321762	-0.11202269074214419	-0.43172110721903645
