category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
Process	GO:0051607	21	210	9606	OAS3,BST2,SAMHD1,PML,DTX3L,ISG20,STAT2,MX2,OAS2,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,IRF9,MX1,OAS1,IFITM2	OAS3,BST2,SAMHD1,PML,DTX3L,ISG20,STAT2,MX2,OAS2,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,IRF9,MX1,OAS1,IFITM2	1.79e-26	5.76e-23	Defense response to virus
Process	GO:0009615	22	293	9606	OAS3,BST2,SAMHD1,PML,DTX3L,ISG20,STAT2,MX2,OAS2,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,LGALS9,IRF9,MX1,OAS1,IFITM2	OAS3,BST2,SAMHD1,PML,DTX3L,ISG20,STAT2,MX2,OAS2,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,LGALS9,IRF9,MX1,OAS1,IFITM2	3.35e-25	8.24e-22	Response to virus
Process	GO:0045087	28	703	9606	OAS3,NMI,BST2,SAMHD1,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,OAS2,SP100,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,PARP14,IFITM2	OAS3,NMI,BST2,SAMHD1,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,OAS2,SP100,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,PARP14,IFITM2	3.21e-25	8.24e-22	Innate immune response
Process	GO:0006952	32	1296	9606	OAS3,NMI,APOL2,BST2,SEMA7A,SAMHD1,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,F3,LIPA,OAS2,SP100,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,PARP14,IFITM2	OAS3,NMI,APOL2,BST2,SEMA7A,SAMHD1,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,F3,LIPA,OAS2,SP100,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,PARP14,IFITM2	5e-23	9.17e-20	Defense response
Process	GO:0051707	30	1256	9606	OAS3,NMI,BST2,CMPK2,SAMHD1,HERC6,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,OAS2,SP100,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,PARP14,IFITM2	OAS3,NMI,BST2,CMPK2,SAMHD1,HERC6,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,OAS2,SP100,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,PARP14,IFITM2	5.65e-21	8.07e-18	Response to other organism
Process	GO:0006955	32	1588	9606	OAS3,NMI,BST2,SEMA7A,SAMHD1,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,PLAUR,OAS2,SP100,PARP9,CTSS,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,TAPBP,PARP14,IFITM2	OAS3,NMI,BST2,SEMA7A,SAMHD1,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,PLAUR,OAS2,SP100,PARP9,CTSS,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,TAPBP,PARP14,IFITM2	2.1e-20	2.25e-17	Immune response
Process	GO:0019221	23	678	9606	OAS3,NMI,BST2,SAMHD1,PML,ISG20,STAT2,MX2,F3,OAS2,SP100,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,TRIM22,HLA-A,IRF9,MX1,OAS1,IFI35,IFITM2	OAS3,NMI,BST2,SAMHD1,PML,ISG20,STAT2,MX2,F3,OAS2,SP100,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,TRIM22,HLA-A,IRF9,MX1,OAS1,IFI35,IFITM2	6.2e-19	6.13e-16	Cytokine-mediated signaling pathway
Process	GO:0044419	31	1899	9606	OAS3,NMI,BST2,CMPK2,SAMHD1,HERC6,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,OAS2,SP100,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,PARP14,IFITM2	OAS3,NMI,BST2,CMPK2,SAMHD1,HERC6,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,OAS2,SP100,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,PARP14,IFITM2	4.53e-17	4.16e-14	Interspecies interaction between organisms
Process	GO:0002252	24	969	9606	OAS3,BST2,SAMHD1,PML,DTX3L,ISG20,STAT2,MX2,PLAUR,OAS2,PARP9,CTSS,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,HLA-A,IRF9,MX1,OAS1,IFITM2	OAS3,BST2,SAMHD1,PML,DTX3L,ISG20,STAT2,MX2,PLAUR,OAS2,PARP9,CTSS,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,HLA-A,IRF9,MX1,OAS1,IFITM2	9.22e-17	7.9e-14	Immune effector process
Process	GO:0002376	34	2481	9606	OAS3,NMI,BST2,SEMA7A,SAMHD1,HERC6,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,PLAUR,OAS2,SP100,PARP9,CTSS,IFIT5,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,TAPBP,PARP14,IFITM2	OAS3,NMI,BST2,SEMA7A,SAMHD1,HERC6,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,PLAUR,OAS2,SP100,PARP9,CTSS,IFIT5,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,TAPBP,PARP14,IFITM2	9.87e-17	7.92e-14	Immune system process
Process	GO:0009605	33	2310	9606	OAS3,NMI,BST2,CMPK2,SEMA7A,SAMHD1,HERC6,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,PLAUR,OAS2,SP100,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,PARP14,IFITM2	OAS3,NMI,BST2,CMPK2,SEMA7A,SAMHD1,HERC6,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,PLAUR,OAS2,SP100,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,PARP14,IFITM2	1.16e-16	8.78e-14	Response to external stimulus
Process	GO:0071345	24	1013	9606	OAS3,NMI,BST2,SAMHD1,PML,ISG20,STAT2,MX2,F3,OAS2,SP100,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,IFITM2	OAS3,NMI,BST2,SAMHD1,PML,ISG20,STAT2,MX2,F3,OAS2,SP100,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,IFITM2	2.45e-16	1.75e-13	Cellular response to cytokine stimulus
Process	GO:0048525	12	105	9606	OAS3,BST2,PML,ISG20,OAS2,SP100,IFIT5,IFIT1,ISG15,MX1,OAS1,IFITM2	OAS3,BST2,PML,ISG20,OAS2,SP100,IFIT5,IFIT1,ISG15,MX1,OAS1,IFITM2	6.39e-16	4.32e-13	Negative regulation of viral process
Process	GO:1903900	13	153	9606	OAS3,BST2,PML,ISG20,OAS2,IFIT5,IFIT1,ISG15,TRIM22,LGALS9,MX1,OAS1,IFITM2	OAS3,BST2,PML,ISG20,OAS2,IFIT5,IFIT1,ISG15,TRIM22,LGALS9,MX1,OAS1,IFITM2	1.25e-15	8.04e-13	Regulation of viral life cycle
Process	GO:0050792	14	215	9606	OAS3,BST2,PML,ISG20,OAS2,SP100,IFIT5,IFIT1,ISG15,TRIM22,LGALS9,MX1,OAS1,IFITM2	OAS3,BST2,PML,ISG20,OAS2,SP100,IFIT5,IFIT1,ISG15,TRIM22,LGALS9,MX1,OAS1,IFITM2	2.88e-15	1.68e-12	Regulation of viral process
Process	GO:1903901	11	86	9606	OAS3,BST2,PML,ISG20,OAS2,IFIT5,IFIT1,ISG15,MX1,OAS1,IFITM2	OAS3,BST2,PML,ISG20,OAS2,IFIT5,IFIT1,ISG15,MX1,OAS1,IFITM2	3.67e-15	2.05e-12	Negative regulation of viral life cycle
Process	GO:0006950	37	3485	9606	OAS3,NMI,APOL2,BST2,GMPR,SEMA7A,SAMHD1,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,F3,LIPA,PLAUR,TRPV2,OAS2,SP100,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,PARP14,CIRBP,IFITM2	OAS3,NMI,APOL2,BST2,GMPR,SEMA7A,SAMHD1,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,F3,LIPA,PLAUR,TRPV2,OAS2,SP100,PARP9,IFIT5,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,PARP14,CIRBP,IFITM2	5.8e-15	3.11e-12	Response to stress
Process	GO:0045071	10	61	9606	OAS3,BST2,ISG20,OAS2,IFIT5,IFIT1,ISG15,MX1,OAS1,IFITM2	OAS3,BST2,ISG20,OAS2,IFIT5,IFIT1,ISG15,MX1,OAS1,IFITM2	7.5e-15	3.71e-12	Negative regulation of viral genome replication
Process	GO:0034341	12	182	9606	OAS3,NMI,BST2,PML,OAS2,SP100,TRIM22,LGALS9,HLA-A,IRF9,OAS1,IFITM2	OAS3,NMI,BST2,PML,OAS2,SP100,TRIM22,LGALS9,HLA-A,IRF9,OAS1,IFITM2	2.97e-13	1.41e-10	Response to interferon-gamma
Process	GO:0060333	9	70	9606	OAS3,NMI,PML,OAS2,SP100,TRIM22,HLA-A,IRF9,OAS1	OAS3,NMI,PML,OAS2,SP100,TRIM22,HLA-A,IRF9,OAS1	1.34e-12	5.92e-10	Interferon-gamma-mediated signaling pathway
Process	GO:0007166	27	2325	9606	OAS3,NMI,BST2,SEMA7A,SAMHD1,PML,DTX3L,ISG20,STAT2,MX2,F3,PLAUR,OAS2,SP100,WLS,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,TRIM22,HLA-A,IRF9,MX1,OAS1,IFI35,IFITM2	OAS3,NMI,BST2,SEMA7A,SAMHD1,PML,DTX3L,ISG20,STAT2,MX2,F3,PLAUR,OAS2,SP100,WLS,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,TRIM22,HLA-A,IRF9,MX1,OAS1,IFI35,IFITM2	4.31e-11	1.84e-08	Cell surface receptor signaling pathway
Process	GO:0071346	10	161	9606	OAS3,NMI,PML,OAS2,SP100,TRIM22,LGALS9,HLA-A,IRF9,OAS1	OAS3,NMI,PML,OAS2,SP100,TRIM22,LGALS9,HLA-A,IRF9,OAS1	5.88e-11	2.44e-08	Cellular response to interferon-gamma
Process	GO:0071310	27	2369	9606	OAS3,NMI,BST2,CMPK2,SAMHD1,PML,ISG20,STAT2,MX2,F3,OAS2,SP100,CTSS,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,IFITM2	OAS3,NMI,BST2,CMPK2,SAMHD1,PML,ISG20,STAT2,MX2,F3,OAS2,SP100,CTSS,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,HLA-A,IRF9,MX1,OAS1,IFI35,IFITM2	6.62e-11	2.66e-08	Cellular response to organic substance
Process	GO:0035455	6	23	9606	BST2,MX2,IFIT3,IFIT2,OAS1,IFITM2	BST2,MX2,IFIT3,IFIT2,OAS1,IFITM2	2.07e-10	8.05e-08	Response to interferon-alpha
Process	GO:0002831	11	406	9606	NMI,SAMHD1,PML,DTX3L,PARP9,IFIT1,PSMB9,DDX58,LGALS9,HLA-A,PARP14	NMI,SAMHD1,PML,DTX3L,PARP9,IFIT1,PSMB9,DDX58,LGALS9,HLA-A,PARP14	2.68e-08	9.58e-06	Regulation of response to biotic stimulus
Process	GO:0050896	44	8046	9606	OAS3,NMI,APOL2,BST2,CMPK2,GMPR,SEMA7A,SAMHD1,HERC6,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,F3,LIPA,PLAUR,TRPV2,OAS2,SP100,WLS,PARP9,ARHGAP18,CTSS,IFIT5,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,TAPBP,PARP14,CIRBP,IFITM2	OAS3,NMI,APOL2,BST2,CMPK2,GMPR,SEMA7A,SAMHD1,HERC6,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,F3,LIPA,PLAUR,TRPV2,OAS2,SP100,WLS,PARP9,ARHGAP18,CTSS,IFIT5,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,TAPBP,PARP14,CIRBP,IFITM2	3.41e-08	1.19e-05	Response to stimulus
Process	GO:0031347	13	674	9606	NMI,SEMA7A,SAMHD1,PML,DTX3L,NLRP6,PARP9,IFIT1,PSMB9,DDX58,LGALS9,HLA-A,PARP14	NMI,SEMA7A,SAMHD1,PML,DTX3L,NLRP6,PARP9,IFIT1,PSMB9,DDX58,LGALS9,HLA-A,PARP14	6.27e-08	2.12e-05	Regulation of defense response
Process	GO:0007165	33	4876	9606	OAS3,NMI,BST2,SEMA7A,SAMHD1,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,F3,PLAUR,OAS2,SP100,WLS,ARHGAP18,CTSS,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,IFITM2	OAS3,NMI,BST2,SEMA7A,SAMHD1,PML,DTX3L,ISG20,NLRP6,STAT2,MX2,F3,PLAUR,OAS2,SP100,WLS,ARHGAP18,CTSS,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,IFITM2	1.29e-07	4.25e-05	Signal transduction
Process	GO:0032101	15	1013	9606	NMI,SEMA7A,SAMHD1,PML,DTX3L,NLRP6,F3,PLAUR,PARP9,IFIT1,PSMB9,DDX58,LGALS9,HLA-A,PARP14	NMI,SEMA7A,SAMHD1,PML,DTX3L,NLRP6,F3,PLAUR,PARP9,IFIT1,PSMB9,DDX58,LGALS9,HLA-A,PARP14	1.54e-07	4.95e-05	Regulation of response to external stimulus
Process	GO:0050777	7	154	9606	NMI,BST2,SAMHD1,NLRP6,LGALS9,HLA-A,PARP14	NMI,BST2,SAMHD1,NLRP6,LGALS9,HLA-A,PARP14	4.11e-07	0.00013	Negative regulation of immune response
Process	GO:0042221	30	4333	9606	OAS3,NMI,BST2,CMPK2,SEMA7A,SAMHD1,PML,ISG20,STAT2,MX2,F3,PLAUR,OAS2,SP100,CTSS,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,IFITM2	OAS3,NMI,BST2,CMPK2,SEMA7A,SAMHD1,PML,ISG20,STAT2,MX2,F3,PLAUR,OAS2,SP100,CTSS,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,IFITM2	5.15e-07	0.00016	Response to chemical
Process	GO:0045824	5	61	9606	NMI,SAMHD1,LGALS9,HLA-A,PARP14	NMI,SAMHD1,LGALS9,HLA-A,PARP14	1.35e-06	0.00039	Negative regulation of innate immune response
Process	GO:0048519	33	5389	9606	OAS3,NMI,BST2,SEMA7A,SAMHD1,PML,DTX3L,ISG20,NLRP6,LGALS9B,UBA7,PLAUR,OAS2,SP100,ZC3HC1,EDC4,PARP9,IFIT5,IFIT1,IFIT3,PSMB9,ISG15,DDX58,TRIM22,LGALS9,HLA-A,MX1,OAS1,HELZ2,PARP14,RNF213,CIRBP,IFITM2	OAS3,NMI,BST2,SEMA7A,SAMHD1,PML,DTX3L,ISG20,NLRP6,LGALS9B,UBA7,PLAUR,OAS2,SP100,ZC3HC1,EDC4,PARP9,IFIT5,IFIT1,IFIT3,PSMB9,ISG15,DDX58,TRIM22,LGALS9,HLA-A,MX1,OAS1,HELZ2,PARP14,RNF213,CIRBP,IFITM2	1.54e-06	0.00043	Negative regulation of biological process
Process	GO:0001818	8	280	9606	NMI,BST2,PML,LGALS9B,UBA7,ISG15,DDX58,LGALS9	NMI,BST2,PML,LGALS9B,UBA7,ISG15,DDX58,LGALS9	1.73e-06	0.00047	Negative regulation of cytokine production
Process	GO:0002230	4	32	9606	PML,DTX3L,PARP9,DDX58	PML,DTX3L,PARP9,DDX58	3.52e-06	0.00094	Positive regulation of defense response to virus by host
Process	GO:0002697	9	418	9606	BST2,SEMA7A,PML,DTX3L,PARP9,IFIT1,DDX58,LGALS9,HLA-A	BST2,SEMA7A,PML,DTX3L,PARP9,IFIT1,DDX58,LGALS9,HLA-A	3.59e-06	0.00094	Regulation of immune effector process
Process	GO:0002682	16	1514	9606	NMI,BST2,SEMA7A,SAMHD1,PML,DTX3L,NLRP6,LGALS9B,PARP9,IFIT1,PSMB9,ISG15,DDX58,LGALS9,HLA-A,PARP14	NMI,BST2,SEMA7A,SAMHD1,PML,DTX3L,NLRP6,LGALS9B,PARP9,IFIT1,PSMB9,ISG15,DDX58,LGALS9,HLA-A,PARP14	4.63e-06	0.0012	Regulation of immune system process
Process	GO:0050688	5	81	9606	PML,DTX3L,PARP9,IFIT1,DDX58	PML,DTX3L,PARP9,IFIT1,DDX58	5.03e-06	0.0013	Regulation of defense response to virus
Process	GO:0060700	3	9	9606	OAS3,OAS2,OAS1	OAS3,OAS2,OAS1	5.02e-06	0.0013	Regulation of ribonuclease activity
