category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
COMPARTMENTS	GOCC:0098844	2	5	9606	MX2,MX1	MX2,MX1	0.00019	0.0441	Postsynaptic endocytic zone membrane
COMPARTMENTS	GOCC:0001725	3	36	9606	TPM3,SYNPO,PALLD	TPM3,SYNPO,PALLD	0.00023	0.0442	Stress fiber
Process	GO:0034340	14	72	9606	OAS3,RYDEN,SAMHD1,MX2,OAS2,STAT1,IFIT1,IFIT3,IFIT2,ISG15,MX1,IFITM3,OAS1,IFI35	OAS3,C19orf66,SAMHD1,MX2,OAS2,STAT1,IFIT1,IFIT3,IFIT2,ISG15,MX1,IFITM3,OAS1,IFI35	4.68e-21	6.01e-17	Response to type i interferon
Process	GO:0051607	17	210	9606	OAS3,RYDEN,SAMHD1,MX2,OAS2,PARP9,STAT1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1	OAS3,C19orf66,SAMHD1,MX2,OAS2,PARP9,STAT1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1	1.62e-19	8.79e-16	Defense response to virus
Process	GO:0060337	13	67	9606	OAS3,SAMHD1,MX2,OAS2,STAT1,IFIT1,IFIT3,IFIT2,ISG15,MX1,IFITM3,OAS1,IFI35	OAS3,SAMHD1,MX2,OAS2,STAT1,IFIT1,IFIT3,IFIT2,ISG15,MX1,IFITM3,OAS1,IFI35	1.37e-19	8.79e-16	Type i interferon signaling pathway
Process	GO:0009615	18	293	9606	OAS3,RYDEN,SAMHD1,MX2,OAS2,PARP9,STAT1,IFI44,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1	OAS3,C19orf66,SAMHD1,MX2,OAS2,PARP9,STAT1,IFI44,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1	1.23e-18	3.16e-15	Response to virus
Process	GO:0045087	20	703	9606	OAS3,NMI,RYDEN,SAMHD1,NLRP6,MX2,OAS2,PARP9,STAT1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14	OAS3,NMI,C19orf66,SAMHD1,NLRP6,MX2,OAS2,PARP9,STAT1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14	1.72e-14	3.67e-11	Innate immune response
Process	GO:0044419	29	1899	9606	OAS3,NMI,RYDEN,SP110,SAMHD1,ITGA2,ERAP1,NLRP6,MX2,OAS2,TAP1,PARP9,STAT1,PTGS2,IFI44,IFI44L,IFIT1,IFIT3,IFIT2,TAP2,RTN3,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14	OAS3,NMI,C19orf66,SP110,SAMHD1,ITGA2,ERAP1,NLRP6,MX2,OAS2,TAP1,PARP9,STAT1,PTGS2,IFI44,IFI44L,IFIT1,IFIT3,IFIT2,TAP2,RTN3,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14	2.69e-14	4.93e-11	Interspecies interaction between organisms
Process	GO:0051707	24	1256	9606	OAS3,NMI,RYDEN,SAMHD1,ERAP1,NLRP6,MX2,OAS2,PARP9,STAT1,PTGS2,IFI44,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14	OAS3,NMI,C19orf66,SAMHD1,ERAP1,NLRP6,MX2,OAS2,PARP9,STAT1,PTGS2,IFI44,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14	1.05e-13	1.69e-10	Response to other organism
Process	GO:0098542	21	900	9606	OAS3,NMI,RYDEN,SAMHD1,NLRP6,MX2,OAS2,PARP9,STAT1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14	OAS3,NMI,C19orf66,SAMHD1,NLRP6,MX2,OAS2,PARP9,STAT1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14	1.41e-13	1.81e-10	Defense response to other organism
Process	GO:0006955	26	1588	9606	OAS3,NMI,RYDEN,SAMHD1,ERAP1,NLRP6,MX2,OAS2,TAP1,PARP9,STAT1,IFI44,IFI44L,DPP7,IFIT1,IFIT3,IFIT2,TAP2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14	OAS3,NMI,C19orf66,SAMHD1,ERAP1,NLRP6,MX2,OAS2,TAP1,PARP9,STAT1,IFI44,IFI44L,DPP7,IFIT1,IFIT3,IFIT2,TAP2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14	2.28e-13	2.44e-10	Immune response
Process	GO:0006952	23	1296	9606	OAS3,NMI,RYDEN,SAMHD1,NLRP6,MX2,OAS2,TAP1,PARP9,STAT1,PTGS2,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14	OAS3,NMI,C19orf66,SAMHD1,NLRP6,MX2,OAS2,TAP1,PARP9,STAT1,PTGS2,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14	1.87e-12	1.84e-09	Defense response
Process	GO:0045071	8	61	9606	OAS3,RYDEN,OAS2,IFIT1,ISG15,MX1,IFITM3,OAS1	OAS3,C19orf66,OAS2,IFIT1,ISG15,MX1,IFITM3,OAS1	3.4e-11	3.12e-08	Negative regulation of viral genome replication
Process	GO:0048525	9	105	9606	OAS3,RYDEN,OAS2,STAT1,IFIT1,ISG15,MX1,IFITM3,OAS1	OAS3,C19orf66,OAS2,STAT1,IFIT1,ISG15,MX1,IFITM3,OAS1	6.3e-11	5.4e-08	Negative regulation of viral process
Process	GO:0009605	27	2310	9606	OAS3,NMI,RYDEN,SAMHD1,ITGA2,ERAP1,NLRP6,TYMS,MX2,OAS2,PARP9,STAT1,PTGS2,IFI44,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14,PALLD	OAS3,NMI,C19orf66,SAMHD1,ITGA2,ERAP1,NLRP6,TYMS,MX2,OAS2,PARP9,STAT1,PTGS2,IFI44,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14,PALLD	1.62e-10	1.3e-07	Response to external stimulus
Process	GO:0019221	16	678	9606	OAS3,NMI,SAMHD1,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,TRIM22,MX1,IFITM3,OAS1,IFI35	OAS3,NMI,SAMHD1,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,TRIM22,MX1,IFITM3,OAS1,IFI35	1.77e-10	1.34e-07	Cytokine-mediated signaling pathway
Process	GO:0002252	18	969	9606	OAS3,RYDEN,SAMHD1,MX2,OAS2,PARP9,STAT1,IFI44L,DPP7,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1	OAS3,C19orf66,SAMHD1,MX2,OAS2,PARP9,STAT1,IFI44L,DPP7,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1	4.53e-10	3.04e-07	Immune effector process
Process	GO:0034097	19	1101	9606	YBX3,OAS3,NMI,RYDEN,SAMHD1,TYMS,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,TRIM22,MX1,IFITM3,OAS1,IFI35	YBX3,OAS3,NMI,C19orf66,SAMHD1,TYMS,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,TRIM22,MX1,IFITM3,OAS1,IFI35	4.42e-10	3.04e-07	Response to cytokine
Process	GO:0050792	10	215	9606	OAS3,RYDEN,OAS2,STAT1,IFIT1,ISG15,TRIM22,MX1,IFITM3,OAS1	OAS3,C19orf66,OAS2,STAT1,IFIT1,ISG15,TRIM22,MX1,IFITM3,OAS1	1.47e-09	8.57e-07	Regulation of viral process
Process	GO:1903900	9	153	9606	OAS3,RYDEN,OAS2,IFIT1,ISG15,TRIM22,MX1,IFITM3,OAS1	OAS3,C19orf66,OAS2,IFIT1,ISG15,TRIM22,MX1,IFITM3,OAS1	1.47e-09	8.57e-07	Regulation of viral life cycle
Process	GO:0071345	17	1013	9606	YBX3,OAS3,NMI,SAMHD1,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,TRIM22,MX1,IFITM3,OAS1,IFI35	YBX3,OAS3,NMI,SAMHD1,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,TRIM22,MX1,IFITM3,OAS1,IFI35	6.95e-09	3.43e-06	Cellular response to cytokine stimulus
Process	GO:0035455	5	23	9606	MX2,IFIT3,IFIT2,IFITM3,OAS1	MX2,IFIT3,IFIT2,IFITM3,OAS1	2.1e-08	9.98e-06	Response to interferon-alpha
Process	GO:0006950	29	3485	9606	YBX3,OAS3,NMI,RYDEN,SAMHD1,UBE2L6,IGFBP7,ITGA2,NLRP6,HNRNPM,MX2,OAS2,TAP1,PARP9,STAT1,PTGS2,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14,PTK7	YBX3,OAS3,NMI,C19orf66,SAMHD1,UBE2L6,IGFBP7,ITGA2,NLRP6,HNRNPM,MX2,OAS2,TAP1,PARP9,STAT1,PTGS2,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PARP14,PTK7	6.65e-08	3.05e-05	Response to stress
Process	GO:0034341	8	182	9606	OAS3,NMI,RYDEN,OAS2,STAT1,TRIM22,IFITM3,OAS1	OAS3,NMI,C19orf66,OAS2,STAT1,TRIM22,IFITM3,OAS1	1.11e-07	4.91e-05	Response to interferon-gamma
Process	GO:0060333	6	70	9606	OAS3,NMI,OAS2,STAT1,TRIM22,OAS1	OAS3,NMI,OAS2,STAT1,TRIM22,OAS1	1.17e-07	5.01e-05	Interferon-gamma-mediated signaling pathway
Process	GO:0010033	25	3011	9606	YBX3,OAS3,NMI,RYDEN,SAMHD1,IGFBP7,ITGA2,TYMS,HNRNPM,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,ASPH,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PTK7	YBX3,OAS3,NMI,C19orf66,SAMHD1,IGFBP7,ITGA2,TYMS,HNRNPM,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,ASPH,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PTK7	9.94e-07	0.0004	Response to organic substance
Process	GO:0071310	22	2369	9606	YBX3,OAS3,NMI,SAMHD1,IGFBP7,ITGA2,HNRNPM,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PTK7	YBX3,OAS3,NMI,SAMHD1,IGFBP7,ITGA2,HNRNPM,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PTK7	9.61e-07	0.0004	Cellular response to organic substance
Process	GO:0016032	12	776	9606	RYDEN,SP110,SAMHD1,ITGA2,TAP1,STAT1,IFIT1,TAP2,RTN3,ISG15,DDX58,TRIM22	C19orf66,SP110,SAMHD1,ITGA2,TAP1,STAT1,IFIT1,TAP2,RTN3,ISG15,DDX58,TRIM22	3.83e-06	0.0015	Viral process
Process	GO:0061025	6	136	9606	NAPG,MX2,TAP1,TAP2,SAMD9,MX1	NAPG,MX2,TAP1,TAP2,SAMD9,MX1	4.68e-06	0.0018	Membrane fusion
Process	GO:0031347	11	674	9606	NMI,SAMHD1,ITGA2,ERAP1,NLRP6,PARP9,STAT1,PTGS2,IFIT1,DDX58,PARP14	NMI,SAMHD1,ITGA2,ERAP1,NLRP6,PARP9,STAT1,PTGS2,IFIT1,DDX58,PARP14	6.23e-06	0.0022	Regulation of defense response
Process	GO:0060700	3	9	9606	OAS3,OAS2,OAS1	OAS3,OAS2,OAS1	5.86e-06	0.0022	Regulation of ribonuclease activity
Process	GO:0019885	3	10	9606	ERAP1,TAP1,TAP2	ERAP1,TAP1,TAP2	7.6e-06	0.0026	Antigen processing and presentation of endogenous peptide antigen via mhc class i
Process	GO:0070887	23	2919	9606	YBX3,OAS3,NMI,SAMHD1,IGFBP7,ITGA2,HNRNPM,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,ASPH,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PTK7	YBX3,OAS3,NMI,SAMHD1,IGFBP7,ITGA2,HNRNPM,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,ASPH,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PTK7	8.33e-06	0.0028	Cellular response to chemical stimulus
Process	GO:0032480	4	45	9606	NMI,UBE2L6,ISG15,DDX58	NMI,UBE2L6,ISG15,DDX58	1.51e-05	0.0046	Negative regulation of type i interferon production
Process	GO:0035457	3	13	9606	IFIT3,IFIT2,OAS1	IFIT3,IFIT2,OAS1	1.48e-05	0.0046	Cellular response to interferon-alpha
Process	GO:0002831	8	406	9606	NMI,SAMHD1,ERAP1,PARP9,STAT1,IFIT1,DDX58,PARP14	NMI,SAMHD1,ERAP1,PARP9,STAT1,IFIT1,DDX58,PARP14	3.59e-05	0.0105	Regulation of response to biotic stimulus
Process	GO:0007166	19	2325	9606	OAS3,NMI,SAMHD1,ITGA2,HNRNPM,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,TRIM22,MX1,IFITM3,OAS1,IFI35,PTK7	OAS3,NMI,SAMHD1,ITGA2,HNRNPM,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,TRIM22,MX1,IFITM3,OAS1,IFI35,PTK7	4.31e-05	0.0123	Cell surface receptor signaling pathway
Process	GO:0032479	5	130	9606	NMI,UBE2L6,STAT1,ISG15,DDX58	NMI,UBE2L6,STAT1,ISG15,DDX58	5.76e-05	0.0161	Regulation of type i interferon production
Process	GO:0060334	3	26	9606	PARP9,STAT1,PARP14	PARP9,STAT1,PARP14	9.38e-05	0.0246	Regulation of interferon-gamma-mediated signaling pathway
Process	GO:0050688	4	81	9606	PARP9,STAT1,IFIT1,DDX58	PARP9,STAT1,IFIT1,DDX58	0.00013	0.0335	Regulation of defense response to virus
Process	GO:0046967	2	4	9606	TAP1,TAP2	TAP1,TAP2	0.00014	0.0338	Cytosol to endoplasmic reticulum transport
Process	GO:0035456	3	31	9606	RYDEN,STAT1,IFITM3	C19orf66,STAT1,IFITM3	0.00015	0.0368	Response to interferon-beta
Process	GO:0002230	3	32	9606	PARP9,STAT1,DDX58	PARP9,STAT1,DDX58	0.00017	0.0395	Positive regulation of defense response to virus by host
Process	GO:0032647	3	32	9606	NMI,STAT1,DDX58	NMI,STAT1,DDX58	0.00017	0.0395	Regulation of interferon-alpha production
Process	GO:0050896	39	8046	9606	YBX3,OAS3,NMI,RYDEN,IPO8,SAMHD1,CAPN5,UBE2L6,IGFBP7,ITGA2,ERAP1,NLRP6,TYMS,HNRNPM,MX2,OAS2,TAP1,PARP9,STAT1,PTGS2,IFI44,IFI44L,DPP7,IFIT1,IFIT3,IFIT2,TAP2,ISG15,ASPH,DDX58,TRIM22,SYNPO,MX1,IFITM3,OAS1,IFI35,PARP14,PTK7,PALLD	YBX3,OAS3,NMI,C19orf66,IPO8,SAMHD1,CAPN5,UBE2L6,IGFBP7,ITGA2,ERAP1,NLRP6,TYMS,HNRNPM,MX2,OAS2,TAP1,PARP9,STAT1,PTGS2,IFI44,IFI44L,DPP7,IFIT1,IFIT3,IFIT2,TAP2,ISG15,ASPH,DDX58,TRIM22,SYNPO,MX1,IFITM3,OAS1,IFI35,PARP14,PTK7,PALLD	0.00017	0.0395	Response to stimulus
Process	GO:1902219	2	5	9606	YBX3,PTGS2	YBX3,PTGS2	0.00019	0.0431	Negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress
Process	GO:0042221	26	4333	9606	YBX3,OAS3,NMI,RYDEN,SAMHD1,IGFBP7,ITGA2,TYMS,HNRNPM,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,ASPH,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PTK7,PALLD	YBX3,OAS3,NMI,C19orf66,SAMHD1,IGFBP7,ITGA2,TYMS,HNRNPM,MX2,OAS2,STAT1,PTGS2,IFIT1,IFIT3,IFIT2,ISG15,ASPH,DDX58,TRIM22,MX1,IFITM3,OAS1,IFI35,PTK7,PALLD	0.00021	0.0465	Response to chemical
Process	GO:0060759	5	175	9606	SAMHD1,PARP9,STAT1,DDX58,PARP14	SAMHD1,PARP9,STAT1,DDX58,PARP14	0.00022	0.0485	Regulation of response to cytokine stimulus
Component	GO:0005737	54	11428	9606	YBX3,OAS3,NMI,DSTN,NDUFA10,RYDEN,IPO8,SQOR,CAPN5,UBE2L6,IGFBP7,ITGA2,ERAP1,NLRP6,TYMS,NAPG,HNRNPM,SAMD9L,MX2,RAP1GDS1,OAS2,TAP1,PARP9,UBA3,STAT1,PTGS2,TPM3,IFI44,IFI44L,DPP7,IFIT1,IFIT3,IFIT2,TAP2,ATG2A,RTN3,ISG15,ASPH,DDX58,SAMD9,TRIM22,STT3A,SYNPO,SIL1,MX1,IFITM3,OAS1,IFI35,HELZ2,PARP14,MRPS14,PALLD,EIF4G2,AIFM2	YBX3,OAS3,NMI,DSTN,NDUFA10,C19orf66,IPO8,SQRDL,CAPN5,UBE2L6,IGFBP7,ITGA2,ERAP1,NLRP6,TYMS,NAPG,HNRNPM,SAMD9L,MX2,RAP1GDS1,OAS2,TAP1,PARP9,UBA3,STAT1,PTGS2,TPM3,IFI44,IFI44L,DPP7,IFIT1,IFIT3,IFIT2,TAP2,ATG2A,RTN3,ISG15,ASPH,DDX58,SAMD9,TRIM22,STT3A,SYNPO,SIL1,MX1,IFITM3,OAS1,IFI35,HELZ2,PARP14,MRPS14,PALLD,EIF4G2,AIFM2	7.76e-08	0.00013	Cytoplasm
