category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
Process	GO:0048525	16	105	9606	OAS3,EIF2AK2,BST2,TRIM21,OASL,ISG20,OAS2,SP100,PLSCR1,STAT1,IFI16,IFIT5,IFIT1,ISG15,MX1,OAS1	OAS3,EIF2AK2,BST2,TRIM21,OASL,ISG20,OAS2,SP100,PLSCR1,STAT1,IFI16,IFIT5,IFIT1,ISG15,MX1,OAS1	1.93e-20	3.54e-17	Negative regulation of viral process
Process	GO:0098542	30	900	9606	OAS3,EIF2AK2,BST2,TRIM21,OASL,SAMHD1,DTX3L,ISG20,STAT2,MX2,OAS2,SP100,PLSCR1,PARP9,STAT1,IFI16,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35,PARP14	OAS3,EIF2AK2,BST2,TRIM21,OASL,SAMHD1,DTX3L,ISG20,STAT2,MX2,OAS2,SP100,PLSCR1,PARP9,STAT1,IFI16,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35,PARP14	4.48e-20	7.2e-17	Defense response to other organism
Process	GO:0009607	34	1289	9606	OAS3,EIF2AK2,BST2,TRIM21,CMPK2,OASL,SAMHD1,HERC6,DTX3L,ISG20,STAT2,MX2,OAS2,SP100,PLSCR1,PARP9,STAT1,IFI16,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35,PARP14,TXNIP	OAS3,EIF2AK2,BST2,TRIM21,CMPK2,OASL,SAMHD1,HERC6,DTX3L,ISG20,STAT2,MX2,OAS2,SP100,PLSCR1,PARP9,STAT1,IFI16,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35,PARP14,TXNIP	7.74e-20	1.1e-16	Response to biotic stimulus
Process	GO:0051707	33	1256	9606	OAS3,EIF2AK2,BST2,TRIM21,CMPK2,OASL,SAMHD1,HERC6,DTX3L,ISG20,STAT2,MX2,OAS2,SP100,PLSCR1,PARP9,STAT1,IFI16,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35,PARP14	OAS3,EIF2AK2,BST2,TRIM21,CMPK2,OASL,SAMHD1,HERC6,DTX3L,ISG20,STAT2,MX2,OAS2,SP100,PLSCR1,PARP9,STAT1,IFI16,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35,PARP14	3.78e-19	4.86e-16	Response to other organism
Process	GO:0050792	18	215	9606	OAS3,EIF2AK2,BST2,TRIM21,OASL,ISG20,OAS2,SP100,PLSCR1,STAT1,IFI16,IFIT5,IFIT1,ISG15,TRIM22,LGALS9,MX1,OAS1	OAS3,EIF2AK2,BST2,TRIM21,OASL,ISG20,OAS2,SP100,PLSCR1,STAT1,IFI16,IFIT5,IFIT1,ISG15,TRIM22,LGALS9,MX1,OAS1	1.26e-18	1.35e-15	Regulation of viral process
Process	GO:0045071	13	61	9606	OAS3,EIF2AK2,BST2,OASL,ISG20,OAS2,PLSCR1,IFI16,IFIT5,IFIT1,ISG15,MX1,OAS1	OAS3,EIF2AK2,BST2,OASL,ISG20,OAS2,PLSCR1,IFI16,IFIT5,IFIT1,ISG15,MX1,OAS1	1.84e-18	1.82e-15	Negative regulation of viral genome replication
Process	GO:1903901	14	86	9606	OAS3,EIF2AK2,BST2,TRIM21,OASL,ISG20,OAS2,PLSCR1,IFI16,IFIT5,IFIT1,ISG15,MX1,OAS1	OAS3,EIF2AK2,BST2,TRIM21,OASL,ISG20,OAS2,PLSCR1,IFI16,IFIT5,IFIT1,ISG15,MX1,OAS1	2.39e-18	2.19e-15	Negative regulation of viral life cycle
Process	GO:1903900	16	153	9606	OAS3,EIF2AK2,BST2,TRIM21,OASL,ISG20,OAS2,PLSCR1,IFI16,IFIT5,IFIT1,ISG15,TRIM22,LGALS9,MX1,OAS1	OAS3,EIF2AK2,BST2,TRIM21,OASL,ISG20,OAS2,PLSCR1,IFI16,IFIT5,IFIT1,ISG15,TRIM22,LGALS9,MX1,OAS1	4.74e-18	3.81e-15	Regulation of viral life cycle
Process	GO:0002252	28	969	9606	OAS3,EIF2AK2,BST2,OASL,SAMHD1,DYNC1LI1,DTX3L,ISG20,STAT2,MX2,OAS2,PLSCR1,PARP9,STAT1,PNP,IFI16,CTSS,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,OAS1,ARMC8	OAS3,EIF2AK2,BST2,OASL,SAMHD1,DYNC1LI1,DTX3L,ISG20,STAT2,MX2,OAS2,PLSCR1,PARP9,STAT1,PNP,IFI16,CTSS,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,TRIM22,MX1,OAS1,ARMC8	4.18e-17	3.16e-14	Immune effector process
Process	GO:0006955	34	1588	9606	OAS3,EIF2AK2,BST2,TRIM21,OASL,SAMHD1,DYNC1LI1,DTX3L,ISG20,STAT2,MX2,OAS2,SP100,PARP9,STAT1,PNP,IFI16,CTSS,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35,PARP14,ARMC8	OAS3,EIF2AK2,BST2,TRIM21,OASL,SAMHD1,DYNC1LI1,DTX3L,ISG20,STAT2,MX2,OAS2,SP100,PARP9,STAT1,PNP,IFI16,CTSS,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35,PARP14,ARMC8	4.24e-17	3.16e-14	Immune response
Process	GO:0044419	36	1899	9606	OAS3,EIF2AK2,BST2,TRIM21,CMPK2,OASL,SP110,SAMHD1,HERC6,XPO5,DYNC1LI1,DTX3L,ISG20,STAT2,MX2,OAS2,SP100,PLSCR1,PARP9,STAT1,IFI16,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35,PARP14	OAS3,EIF2AK2,BST2,TRIM21,CMPK2,OASL,SP110,SAMHD1,HERC6,XPO5,DYNC1LI1,DTX3L,ISG20,STAT2,MX2,OAS2,SP100,PLSCR1,PARP9,STAT1,IFI16,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35,PARP14	1.47e-16	9.95e-14	Interspecies interaction between organisms
Process	GO:0009605	37	2310	9606	OAS3,EIF2AK2,BST2,TRIM21,CMPK2,OASL,SAMHD1,HERC6,DTX3L,GCN1,ISG20,STAT2,HMGCS1,MX2,OAS2,SP100,PLSCR1,PARP9,STAT1,IFI16,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,PSPH,LGALS9,MX1,OAS1,IFI35,PARP14,TXNIP	OAS3,EIF2AK2,BST2,TRIM21,CMPK2,OASL,SAMHD1,HERC6,DTX3L,GCN1L1,ISG20,STAT2,HMGCS1,MX2,OAS2,SP100,PLSCR1,PARP9,STAT1,IFI16,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,PSPH,LGALS9,MX1,OAS1,IFI35,PARP14,TXNIP	9.42e-15	5.5e-12	Response to external stimulus
Process	GO:0034097	26	1101	9606	OAS3,EIF2AK2,PTPN12,BST2,TRIM21,OASL,SAMHD1,ISG20,STAT2,MX2,UBE2V1,OAS2,SP100,PLSCR1,STAT1,IFI16,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,TRIM22,LGALS9,MX1,OAS1,IFI35	OAS3,EIF2AK2,PTPN12,BST2,TRIM21,OASL,SAMHD1,ISG20,STAT2,MX2,UBE2V1,OAS2,SP100,PLSCR1,STAT1,IFI16,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,TRIM22,LGALS9,MX1,OAS1,IFI35	7.86e-14	4.39e-11	Response to cytokine
Process	GO:0002376	37	2481	9606	OAS3,EIF2AK2,BST2,TRIM21,OASL,SAMHD1,HERC6,DYNC1LI1,DTX3L,ISG20,STAT2,MX2,OAS2,SP100,PLSCR1,PARP9,STAT1,PNP,IFI16,CTSS,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,PIR,LGALS9,MX1,OAS1,IFI35,PARP14,ARMC8	OAS3,EIF2AK2,BST2,TRIM21,OASL,SAMHD1,HERC6,DYNC1LI1,DTX3L,ISG20,STAT2,MX2,OAS2,SP100,PLSCR1,PARP9,STAT1,PNP,IFI16,CTSS,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,PIR,LGALS9,MX1,OAS1,IFI35,PARP14,ARMC8	8.74e-14	4.68e-11	Immune system process
Process	GO:0019221	21	678	9606	OAS3,BST2,TRIM21,OASL,SAMHD1,ISG20,STAT2,MX2,UBE2V1,OAS2,SP100,STAT1,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,TRIM22,MX1,OAS1,IFI35	OAS3,BST2,TRIM21,OASL,SAMHD1,ISG20,STAT2,MX2,UBE2V1,OAS2,SP100,STAT1,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,TRIM22,MX1,OAS1,IFI35	2.28e-13	1.17e-10	Cytokine-mediated signaling pathway
Process	GO:0071345	24	1013	9606	OAS3,PTPN12,BST2,TRIM21,OASL,SAMHD1,ISG20,STAT2,MX2,UBE2V1,OAS2,SP100,STAT1,IFI16,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,TRIM22,LGALS9,MX1,OAS1,IFI35	OAS3,PTPN12,BST2,TRIM21,OASL,SAMHD1,ISG20,STAT2,MX2,UBE2V1,OAS2,SP100,STAT1,IFI16,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,TRIM22,LGALS9,MX1,OAS1,IFI35	8.67e-13	4.28e-10	Cellular response to cytokine stimulus
Process	GO:0060333	9	70	9606	OAS3,TRIM21,OASL,OAS2,SP100,STAT1,HLA-E,TRIM22,OAS1	OAS3,TRIM21,OASL,OAS2,SP100,STAT1,HLA-E,TRIM22,OAS1	2.51e-11	1.19e-08	Interferon-gamma-mediated signaling pathway
Process	GO:0006950	39	3485	9606	RNASEH2A,OAS3,EIF2AK2,BST2,TRIM21,OASL,SAMHD1,UBE2L6,DTX3L,PCLAF,GCN1,ISG20,STAT2,MX2,UBE2V1,OAS2,SP100,PLSCR1,PARP9,WDHD1,STAT1,IFI16,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35,DHFR,MMS19,PARP14,TXNIP	RNASEH2A,OAS3,EIF2AK2,BST2,TRIM21,OASL,SAMHD1,UBE2L6,DTX3L,KIAA0101,GCN1L1,ISG20,STAT2,MX2,UBE2V1,OAS2,SP100,PLSCR1,PARP9,WDHD1,STAT1,IFI16,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35,DHFR,MMS19,PARP14,TXNIP	1.1e-10	5.04e-08	Response to stress
Process	GO:0034341	11	182	9606	OAS3,BST2,TRIM21,OASL,OAS2,SP100,STAT1,HLA-E,TRIM22,LGALS9,OAS1	OAS3,BST2,TRIM21,OASL,OAS2,SP100,STAT1,HLA-E,TRIM22,LGALS9,OAS1	2.71e-10	1.2e-07	Response to interferon-gamma
Process	GO:0010033	35	3011	9606	OAS3,EIF2AK2,PTPN12,BST2,TRIM21,CMPK2,OASL,SAMHD1,XRN1,ISG20,STAT2,HMGCS1,MX2,UBE2V1,OAS2,SP100,PLSCR1,STAT1,IFI16,CTSS,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,PSPH,LGALS9,MX1,OAS1,IFI35,DHFR,MMS19,TXNIP	OAS3,EIF2AK2,PTPN12,BST2,TRIM21,CMPK2,OASL,SAMHD1,XRN1,ISG20,STAT2,HMGCS1,MX2,UBE2V1,OAS2,SP100,PLSCR1,STAT1,IFI16,CTSS,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,PSPH,LGALS9,MX1,OAS1,IFI35,DHFR,MMS19,TXNIP	6.95e-10	2.98e-07	Response to organic substance
Process	GO:0035455	6	23	9606	EIF2AK2,BST2,MX2,IFIT3,IFIT2,OAS1	EIF2AK2,BST2,MX2,IFIT3,IFIT2,OAS1	1.42e-09	5.9e-07	Response to interferon-alpha
Process	GO:0071346	10	161	9606	OAS3,TRIM21,OASL,OAS2,SP100,STAT1,HLA-E,TRIM22,LGALS9,OAS1	OAS3,TRIM21,OASL,OAS2,SP100,STAT1,HLA-E,TRIM22,LGALS9,OAS1	1.45e-09	5.9e-07	Cellular response to interferon-gamma
Process	GO:0071310	30	2369	9606	OAS3,EIF2AK2,PTPN12,BST2,TRIM21,CMPK2,OASL,SAMHD1,XRN1,ISG20,STAT2,HMGCS1,MX2,UBE2V1,OAS2,SP100,STAT1,IFI16,CTSS,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35	OAS3,EIF2AK2,PTPN12,BST2,TRIM21,CMPK2,OASL,SAMHD1,XRN1,ISG20,STAT2,HMGCS1,MX2,UBE2V1,OAS2,SP100,STAT1,IFI16,CTSS,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35	3.07e-09	1.19e-06	Cellular response to organic substance
Process	GO:0070887	31	2919	9606	OAS3,EIF2AK2,PTPN12,BST2,TRIM21,CMPK2,OASL,SAMHD1,PPM1F,XRN1,ISG20,STAT2,HMGCS1,MX2,UBE2V1,OAS2,SP100,STAT1,IFI16,CTSS,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35	OAS3,EIF2AK2,PTPN12,BST2,TRIM21,CMPK2,OASL,SAMHD1,PPM1F,XRN1,ISG20,STAT2,HMGCS1,MX2,UBE2V1,OAS2,SP100,STAT1,IFI16,CTSS,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,LGALS9,MX1,OAS1,IFI35	9.45e-08	3.57e-05	Cellular response to chemical stimulus
Process	GO:0050896	55	8046	9606	RNASEH2A,OAS3,EIF2AK2,PTPN12,BST2,TRIM21,CMPK2,OASL,SAMHD1,PPM1F,HERC6,XRN1,DYNC1LI1,UBE2L6,OGFR,DTX3L,PCLAF,GCN1,ISG20,STAT2,HMGCS1,RIC8A,MX2,UBE2V1,OAS2,SP100,PLSCR1,DYNLRB1,PARP9,WDHD1,STAT1,PNP,IFI16,CTSS,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,GPR155,PSPH,LGALS9,MX1,OAS1,IFI35,DHFR,MMS19,PARP14,ARMC8,TXNIP	RNASEH2A,OAS3,EIF2AK2,PTPN12,BST2,TRIM21,CMPK2,OASL,SAMHD1,PPM1F,HERC6,XRN1,DYNC1LI1,UBE2L6,OGFR,DTX3L,KIAA0101,GCN1L1,ISG20,STAT2,HMGCS1,RIC8A,MX2,UBE2V1,OAS2,SP100,PLSCR1,DYNLRB1,PARP9,WDHD1,STAT1,PNP,IFI16,CTSS,IFI44,IFI44L,IFIT5,IFIT1,IFIT3,IFIT2,HLA-E,ISG15,DDX58,TRIM22,GPR155,PSPH,LGALS9,MX1,OAS1,IFI35,DHFR,MMS19,PARP14,ARMC8,TXNIP	1.54e-07	5.67e-05	Response to stimulus
Process	GO:0060700	4	9	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	1.6e-07	5.71e-05	Regulation of ribonuclease activity
Process	GO:0006259	15	750	9606	RNASEH2A,SAMHD1,POLA2,UBE2L6,DTX3L,PCLAF,ISG20,MAP1S,UBE2V1,SP100,PARP9,WDHD1,ISG15,MMS19,TOP3A	RNASEH2A,SAMHD1,POLA2,UBE2L6,DTX3L,KIAA0101,ISG20,MAP1S,UBE2V1,SP100,PARP9,WDHD1,ISG15,MMS19,TOP3A	2.78e-07	9.66e-05	DNA metabolic process
Process	GO:0006139	28	2659	9606	RNASEH2A,OAS3,CMPK2,SAMHD1,XRN1,XPO5,POLA2,UBE2L6,DTX3L,PCLAF,ISG20,HMGCS1,MAP1S,UBE2V1,OAS2,SP100,WARS,PARP9,WDHD1,PNP,YARS,ISG15,PIR,OAS1,MMS19,HELZ2,TOP3A,LSM4	RNASEH2A,OAS3,CMPK2,SAMHD1,XRN1,XPO5,POLA2,UBE2L6,DTX3L,KIAA0101,ISG20,HMGCS1,MAP1S,UBE2V1,OAS2,SP100,WARS,PARP9,WDHD1,PNP,YARS,ISG15,PIR,OAS1,MMS19,HELZ2,TOP3A,LSM4	6.46e-07	0.00022	Nucleobase-containing compound metabolic process
