	category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	enrichment	metric
58	Process	GO:0000462	5	35	9606	UTP6,DCAF13,BMS1,NGDN,NOP14	UTP6,DCAF13,BMS1,NGDN,NOP14	2.34e-06	0.0018	Maturation of ssu-rrna from tricistronic rrna transcript (ssu-rrna, 5.8s rrna, lsu-rrna)	2.744727494896694	1.0026136156026868	2.7519011575024797
59	Process	GO:0032981	6	66	9606	NDUFB4,NDUFB10,NDUFC2,NDUFS4,NDUFAF4,NDUFS5	NDUFB4,NDUFB10,NDUFC2,NDUFS4,NDUFAF4,NDUFS5	2.48e-06	0.0018	Mitochondrial respiratory chain complex i assembly	2.744727494896694	0.8063189704587185	2.21312584787484
60	Process	GO:0033108	7	102	9606	NDUFB4,NDUFB10,NDUFC2,NDUFS4,NDUFAF4,NDUFS5,SMIM20	NDUFB4,NDUFB10,NDUFC2,NDUFS4,NDUFAF4,NDUFS5,SMIM20	2.05e-06	0.0018	Mitochondrial respiratory chain complex assembly	2.744727494896694	0.6842095238692827	1.877968692434196
61	Process	GO:0043933	24	1539	9606	CD74,NDUFB4,MRPS18B,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,UBTF,MRPL54,SOAT1,F5,NDUFAF4,GBP5,SMARCA1,NDUFS5,MRPS14,SMIM20,MRPL22,BOP1,RNF213,HIST1H4A	CD74,NDUFB4,MRPS18B,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,UBTF,MRPL54,SOAT1,F5,NDUFAF4,GBP5,SMARCA1,NDUFS5,MRPS14,SMIM20,MRPL22,BOP1,RNF213,HIST1H4A	2.24e-06	0.0018	Protein-containing complex subunit organization	2.744727494896694	0.040684277497070855	0.11166725505621723
62	Process	GO:0060333	6	70	9606	NMI,ICAM1,GBP2,GBP1,HLA-C,HLA-B	NMI,ICAM1,GBP2,GBP1,HLA-C,HLA-B	3.42e-06	0.0021	Interferon-gamma-mediated signaling pathway	2.677780705266081	0.7807648659863303	2.0907170934878527
63	Process	GO:0006955	24	1588	9606	CD74,APOBEC3D,NMI,BTN3A3,SAMHD1,ICAM1,ANXA3,SERPING1,NDUFC2,CXCL10,F2,TMEM179B,CFH,CTSS,GBP5,GBP2,GBP1,IFIT3,IFIT2,TAP2,HLA-C,C1S,IFITM1,HLA-B	CD74,APOBEC3D,NMI,BTN3A3,SAMHD1,ICAM1,ANXA3,SERPING1,NDUFC2,CXCL10,F2,TMEM179B,CFH,CTSS,GBP5,GBP2,GBP1,IFIT3,IFIT2,TAP2,HLA-C,C1S,IFITM1,HLA-B	3.83e-06	0.0022	Immune response	2.657577319177794	0.027072399237472105	0.07194699418923206
64	Process	GO:0006119	7	118	9606	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NIPSNAP2,NDUFS5	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,GBAS,NDUFS5	5.11e-06	0.0029	Oxidative phosphorylation	2.537602002101044	0.620927688325075	1.575667345053683
65	Process	GO:0009987	99	15024	9606	CD74,NDUFB4,APOBEC3D,ACOT8,SFXN3,ALG5,NMI,BTN3A3,SERPINF1,NIP7,COX5B,IMP4,MRPS18B,UTP6,LGALS3BP,SAMHD1,OSBPL5,ICAM1,ANXA3,ACAD11,TAPBPL,NDUFB10,SIGMAR1,SERPING1,NDUFC2,SMARCA5,EXOG,PDF,LEMD2,NDUFS4,DCAF13,SLC27A4,UBTF,DYNLRB2,CXCL10,F2,NIPSNAP2,WDR75,SFXN1,TMEM11,TIMM22,HBA1,MRPL54,TMEM179B,SYNE3,FBLN5,TOR1A,SLC17A5,CACNA2D1,ITIH2,MAK16,TGM2,RRP15,SOAT1,F5,CALHM5,CTSS,NDUFAF4,GBP5,GBP2,GBP1,SMARCA1,IFIT3,IFIT2,NDUFS5,BMS1,EPHB2,PSMB9,TAP2,HLA-C,DNAJC11,APOO,TMEM87A,SLC33A1,NGDN,CEBPD,IFITM1,SLC25A12,RDH13,HTATIP2,TOP2B,HLA-B,SLC25A13,TMED4,NOP14,PLXNB2,CDS2,MRPS14,SMIM20,IDO1,MRPL22,SLC25A10,BOP1,PIRT,RNF213,MBD1,HIST1H4A,POM121C,DDX27	CD74,NDUFB4,APOBEC3D,ACOT8,SFXN3,ALG5,NMI,BTN3A3,SERPINF1,NIP7,COX5B,IMP4,MRPS18B,UTP6,LGALS3BP,SAMHD1,OSBPL5,ICAM1,ANXA3,ACAD11,TAPBPL,NDUFB10,SIGMAR1,SERPING1,NDUFC2,SMARCA5,EXOG,PDF,LEMD2,NDUFS4,DCAF13,SLC27A4,UBTF,DYNLRB2,CXCL10,F2,GBAS,WDR75,SFXN1,TMEM11,TIMM22,HBA1,MRPL54,TMEM179B,SYNE3,FBLN5,TOR1A,SLC17A5,CACNA2D1,ITIH2,MAK16,TGM2,RRP15,SOAT1,F5,FAM26E,CTSS,NDUFAF4,GBP5,GBP2,GBP1,SMARCA1,IFIT3,IFIT2,NDUFS5,BMS1,EPHB2,PSMB9,TAP2,HLA-C,DNAJC11,APOO,TMEM87A,SLC33A1,NGDN,CEBPD,IFITM1,SLC25A12,RDH13,HTATIP2,TOP2B,HLA-B,SLC25A13,TMED4,NOP14,PLXNB2,CDS2,MRPS14,SMIM20,IDO1,MRPL22,SLC25A10,BOP1,PIRT,RNF213,MBD1,HIST1H4A,POM121C,DDX27	5.24e-06	0.0029	Cellular process	2.537602002101044	-0.3334387247075422	-0.8461347753958779
66	Process	GO:0006952	21	1296	9606	CD74,APOBEC3D,NMI,LGALS3BP,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B,IDO1	CD74,APOBEC3D,NMI,LGALS3BP,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B,IDO1	6.14e-06	0.0032	Defense response	2.494850021680094	0.057325948816288254	0.14301964464714872
67	Process	GO:0045087	15	703	9606	APOBEC3D,NMI,SAMHD1,ICAM1,SERPING1,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B	APOBEC3D,NMI,SAMHD1,ICAM1,SERPING1,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B	6.97e-06	0.0034	Innate immune response	2.468521082957745	0.17684758965280076	0.4365520035281986
68	Process	GO:0044419	26	1899	9606	APOBEC3D,ACOT8,NMI,SP110,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,SLC17A5,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,PSMB9,TAP2,HLA-C,C1S,IFITM1,HTATIP2,HLA-B,IDO1,POM121C	APOBEC3D,ACOT8,NMI,SP110,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,SLC17A5,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,PSMB9,TAP2,HLA-C,C1S,IFITM1,HTATIP2,HLA-B,IDO1,POM121C	8.14e-06	0.0039	Interspecies interaction between organisms	2.408935392973501	-0.015839961149256072	-0.038157443035768165
69	Process	GO:0034341	8	182	9606	NMI,ICAM1,GBP5,GBP2,GBP1,HLA-C,IFITM1,HLA-B	NMI,ICAM1,GBP5,GBP2,GBP1,HLA-C,IFITM1,HLA-B	8.79e-06	0.004	Response to interferon-gamma	2.3979400086720375	0.49073025462381226	1.1767417110282554
70	Process	GO:0006120	5	49	9606	NDUFB4,NDUFB10,NDUFC2,NDUFS4,NDUFS5	NDUFB4,NDUFB10,NDUFC2,NDUFS4,NDUFS5	1.06e-05	0.0045	Mitochondrial electron transport, nadh to ubiquinone	2.3467874862246565	0.8564855799244486	2.009989641098564
71	Process	GO:0042775	6	87	9606	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NDUFS5	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NDUFS5	1.11e-05	0.0045	Mitochondrial atp synthesis coupled electron transport	2.3467874862246565	0.6863436533819687	1.6107026970065172
72	Process	GO:0051707	20	1256	9606	APOBEC3D,NMI,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,SLC17A5,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B,IDO1	APOBEC3D,NMI,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,SLC17A5,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B,IDO1	1.37e-05	0.0052	Response to other organism	2.283996656365201	0.04975201187974743	0.11363342878078489
73	Process	GO:0019883	4	25	9606	CD74,TAP2,HLA-C,HLA-B	CD74,TAP2,HLA-C,HLA-B	1.7e-05	0.0061	Antigen processing and presentation of endogenous antigen	2.214670164989233	1.0518316382728683	2.329460147874668
74	Process	GO:1904064	7	145	9606	CXCL10,F2,NIPSNAP2,CACNA2D1,CTSS,EPHB2,PIRT	CXCL10,F2,GBAS,CACNA2D1,CTSS,EPHB2,PIRT	1.84e-05	0.0064	Positive regulation of cation transmembrane transport	2.193820026016113	0.5314416933962255	1.1658874296325545
75	Process	GO:0046034	8	204	9606	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NIPSNAP2,NDUFS5,SLC25A13	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,GBAS,NDUFS5,SLC25A13	1.95e-05	0.0066	ATP metabolic process	2.1804560644581312	0.4411714751829884	0.9619550185286869
76	Process	GO:0019221	14	678	9606	CD74,NMI,SAMHD1,ICAM1,CXCL10,GBP2,GBP1,IFIT3,IFIT2,PSMB9,HLA-C,CEBPD,IFITM1,HLA-B	CD74,NMI,SAMHD1,ICAM1,CXCL10,GBP2,GBP1,IFIT3,IFIT2,PSMB9,HLA-C,CEBPD,IFITM1,HLA-B	2.07e-05	0.0067	Cytokine-mediated signaling pathway	2.1739251972991736	0.16260999742811819	0.35350197074173995
77	Process	GO:0050776	16	896	9606	CD74,NMI,BTN3A3,SAMHD1,ICAM1,SERPING1,F2,CFH,GBP5,GBP1,PSMB9,HLA-C,C1S,IFITM1,HLA-B,IDO1	CD74,NMI,BTN3A3,SAMHD1,ICAM1,SERPING1,F2,CFH,GBP5,GBP1,PSMB9,HLA-C,C1S,IFITM1,HLA-B,IDO1	2.93e-05	0.0092	Regulation of immune response	2.036212172654445	0.09952362861074315	0.20265122404393537
78	Process	GO:0010467	26	2056	9606	NMI,IMP4,MRPS18B,UTP6,SMARCA5,PDF,DCAF13,UBTF,WDR75,MRPL54,MAK16,RRP15,CTSS,GBP5,BMS1,NGDN,CEBPD,NOP14,MRPS14,IDO1,MRPL22,BOP1,MBD1,HIST1H4A,POM121C,DDX27	NMI,IMP4,MRPS18B,UTP6,SMARCA5,PDF,DCAF13,UBTF,WDR75,MRPL54,MAK16,RRP15,CTSS,GBP5,BMS1,NGDN,CEBPD,NOP14,MRPS14,IDO1,MRPL22,BOP1,MBD1,HIST1H4A,POM121C,DDX27	3.24e-05	0.0097	Gene expression	2.0132282657337552	-0.050338106735476625	-0.10134209932338427
79	Process	GO:0019882	8	219	9606	CD74,ICAM1,TAPBPL,CTSS,PSMB9,TAP2,HLA-C,HLA-B	CD74,ICAM1,TAPBPL,CTSS,PSMB9,TAP2,HLA-C,HLA-B	3.17e-05	0.0097	Antigen processing and presentation	2.0132282657337552	0.41035752776876877	0.8261433739607097
80	Process	GO:0071346	7	161	9606	NMI,ICAM1,GBP5,GBP2,GBP1,HLA-C,HLA-B	NMI,ICAM1,GBP5,GBP2,GBP1,HLA-C,HLA-B	3.5e-05	0.01	Cellular response to interferon-gamma	2.0	0.48598381959935066	0.9719676391987013
81	Process	GO:0002376	29	2481	9606	CD74,APOBEC3D,NMI,BTN3A3,SAMHD1,ICAM1,ANXA3,TAPBPL,SERPING1,NDUFC2,CXCL10,F2,SFXN1,TMEM179B,CFH,CTSS,GBP5,GBP2,GBP1,IFIT3,IFIT2,PSMB9,TAP2,HLA-C,C1S,CEBPD,IFITM1,HLA-B,IDO1	CD74,APOBEC3D,NMI,BTN3A3,SAMHD1,ICAM1,ANXA3,TAPBPL,SERPING1,NDUFC2,CXCL10,F2,SFXN1,TMEM179B,CFH,CTSS,GBP5,GBP2,GBP1,IFIT3,IFIT2,PSMB9,TAP2,HLA-C,C1S,CEBPD,IFITM1,HLA-B,IDO1	4.26e-05	0.0114	Immune system process	1.9430951486635273	-0.08451711075630944	-0.1642247878896429
82	Process	GO:0019885	3	10	9606	TAP2,HLA-C,HLA-B	TAP2,HLA-C,HLA-B	4.18e-05	0.0114	Antigen processing and presentation of endogenous peptide antigen via mhc class i	1.9430951486635273	1.3248329103366059	2.5742764008648407
83	Process	GO:0022607	28	2359	9606	CD74,NDUFB4,NIP7,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,UBTF,DYNLRB2,FBLN5,SOAT1,F5,NDUFAF4,GBP5,SMARCA1,NDUFS5,EPHB2,PLXNB2,CDS2,SMIM20,MRPL22,BOP1,RNF213,MBD1,HIST1H4A	CD74,NDUFB4,NIP7,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,UBTF,DYNLRB2,FBLN5,SOAT1,F5,NDUFAF4,GBP5,SMARCA1,NDUFS5,EPHB2,PLXNB2,CDS2,SMIM20,MRPL22,BOP1,RNF213,MBD1,HIST1H4A	4.61e-05	0.0121	Cellular component assembly	1.91721462968355	-0.07785825392643272	-0.1492709834693735
84	Process	GO:0000460	4	34	9606	MAK16,RRP15,NOP14,BOP1	MAK16,RRP15,NOP14,BOP1	5.1e-05	0.0131	Maturation of 5.8s rrna	1.8827287043442358	0.9182927299026508	1.728896081578349
85	Process	GO:0044237	61	7513	9606	CD74,NDUFB4,APOBEC3D,ACOT8,SFXN3,ALG5,NMI,COX5B,IMP4,MRPS18B,UTP6,SAMHD1,OSBPL5,ACAD11,NDUFB10,NDUFC2,SMARCA5,EXOG,PDF,NDUFS4,DCAF13,SLC27A4,UBTF,F2,NIPSNAP2,WDR75,SFXN1,HBA1,MRPL54,TOR1A,ITIH2,MAK16,TGM2,RRP15,SOAT1,F5,CTSS,SMARCA1,NDUFS5,BMS1,EPHB2,PSMB9,NGDN,CEBPD,SLC25A12,RDH13,HTATIP2,TOP2B,SLC25A13,NOP14,CDS2,MRPS14,IDO1,MRPL22,SLC25A10,BOP1,RNF213,MBD1,HIST1H4A,POM121C,DDX27	CD74,NDUFB4,APOBEC3D,ACOT8,SFXN3,ALG5,NMI,COX5B,IMP4,MRPS18B,UTP6,SAMHD1,OSBPL5,ACAD11,NDUFB10,NDUFC2,SMARCA5,EXOG,PDF,NDUFS4,DCAF13,SLC27A4,UBTF,F2,GBAS,WDR75,SFXN1,HBA1,MRPL54,TOR1A,ITIH2,MAK16,TGM2,RRP15,SOAT1,F5,CTSS,SMARCA1,NDUFS5,BMS1,EPHB2,PSMB9,NGDN,CEBPD,SLC25A12,RDH13,HTATIP2,TOP2B,SLC25A13,NOP14,CDS2,MRPS14,IDO1,MRPL22,SLC25A10,BOP1,RNF213,MBD1,HIST1H4A,POM121C,DDX27	5.28e-05	0.0133	Cellular metabolic process	1.8761483590329142	-0.24277189821204703	-0.4554760984498377
86	Process	GO:2001259	5	73	9606	NIPSNAP2,CACNA2D1,CTSS,EPHB2,PIRT	GBAS,CACNA2D1,CTSS,EPHB2,PIRT	6.38e-05	0.0152	Positive regulation of cation channel activity	1.8181564120552274	0.6833587998325064	1.242453183649836
87	Process	GO:0002250	9	317	9606	CD74,BTN3A3,ICAM1,SERPING1,CTSS,TAP2,HLA-C,C1S,HLA-B	CD74,BTN3A3,ICAM1,SERPING1,CTSS,TAP2,HLA-C,C1S,HLA-B	6.77e-05	0.0158	Adaptive immune response	1.8013429130455774	0.30089490283851683	0.5420149007996998
88	Process	GO:0065003	19	1293	9606	CD74,NDUFB4,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,UBTF,SOAT1,F5,NDUFAF4,GBP5,NDUFS5,SMIM20,BOP1,RNF213,HIST1H4A	CD74,NDUFB4,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,UBTF,SOAT1,F5,NDUFAF4,GBP5,NDUFS5,SMIM20,BOP1,RNF213,HIST1H4A	6.81e-05	0.0158	Protein-containing complex assembly	1.8013429130455774	0.01486673168937841	0.0267800817688119
89	Process	GO:0006091	10	405	9606	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NIPSNAP2,NDUFS5,SLC25A12,SLC25A13,IDO1	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,GBAS,NDUFS5,SLC25A12,SLC25A13,IDO1	8.23e-05	0.0186	Generation of precursor metabolites and energy	1.7304870557820837	0.24025663240227493	0.41576099243793113
90	Process	GO:0048002	7	191	9606	CD74,TAPBPL,CTSS,PSMB9,TAP2,HLA-C,HLA-B	CD74,TAPBPL,CTSS,PSMB9,TAP2,HLA-C,HLA-B	9.89e-05	0.0219	Antigen processing and presentation of peptide antigen	1.6595558851598817	0.4117763283834728	0.6833658291383203
91	Process	GO:0000479	3	15	9606	BMS1,NOP14,BOP1	BMS1,NOP14,BOP1	0.00012	0.0255	Endonucleolytic cleavage of tricistronic rrna transcript (ssu-rrna, 5.8s rrna, lsu-rrna)	1.5934598195660448	1.1487416512809248	1.8304736643781028
92	Process	GO:0071345	16	1013	9606	CD74,NMI,SAMHD1,ICAM1,SMARCA5,CXCL10,GBP5,GBP2,GBP1,IFIT3,IFIT2,PSMB9,HLA-C,CEBPD,IFITM1,HLA-B	CD74,NMI,SAMHD1,ICAM1,SMARCA5,CXCL10,GBP5,GBP2,GBP1,IFIT3,IFIT2,PSMB9,HLA-C,CEBPD,IFITM1,HLA-B	0.00012	0.0257	Cellular response to cytokine stimulus	1.5900668766687054	0.046222192912587834	0.0734963779172969
93	Process	GO:0008152	64	8298	9606	CD74,NDUFB4,APOBEC3D,ACOT8,SFXN3,ALG5,NMI,COX5B,IMP4,MRPS18B,UTP6,SAMHD1,OSBPL5,ACAD11,NDUFB10,SERPING1,NDUFC2,SMARCA5,EXOG,PDF,NDUFS4,DCAF13,SLC27A4,UBTF,F2,NIPSNAP2,WDR75,SFXN1,HBA1,MRPL54,TOR1A,ITIH2,MAK16,TGM2,RRP15,SOAT1,F5,CTSS,GBP5,SMARCA1,NDUFS5,BMS1,EPHB2,PSMB9,C1S,NGDN,CEBPD,SLC25A12,RDH13,HTATIP2,TOP2B,SLC25A13,NOP14,CDS2,MRPS14,IDO1,MRPL22,SLC25A10,BOP1,RNF213,MBD1,HIST1H4A,POM121C,DDX27	CD74,NDUFB4,APOBEC3D,ACOT8,SFXN3,ALG5,NMI,COX5B,IMP4,MRPS18B,UTP6,SAMHD1,OSBPL5,ACAD11,NDUFB10,SERPING1,NDUFC2,SMARCA5,EXOG,PDF,NDUFS4,DCAF13,SLC27A4,UBTF,F2,GBAS,WDR75,SFXN1,HBA1,MRPL54,TOR1A,ITIH2,MAK16,TGM2,RRP15,SOAT1,F5,CTSS,GBP5,SMARCA1,NDUFS5,BMS1,EPHB2,PSMB9,C1S,NGDN,CEBPD,SLC25A12,RDH13,HTATIP2,TOP2B,SLC25A13,NOP14,CDS2,MRPS14,IDO1,MRPL22,SLC25A10,BOP1,RNF213,MBD1,HIST1H4A,POM121C,DDX27	0.00015	0.0319	Metabolic process	1.496209316942819	-0.2650818008921235	-0.3966178602467765
94	Process	GO:0007007	4	48	9606	TMEM11,TIMM22,DNAJC11,APOO	TMEM11,TIMM22,DNAJC11,APOO	0.00018	0.035	Inner mitochondrial membrane organization	1.4559319556497243	0.7685304095693186	1.1189279821805416
95	Process	GO:0051607	7	210	9606	APOBEC3D,SAMHD1,CXCL10,GBP1,IFIT3,IFIT2,IFITM1	APOBEC3D,SAMHD1,CXCL10,GBP1,IFIT3,IFIT2,IFITM1	0.00017	0.035	Defense response to virus	1.4559319556497243	0.370590400897281	0.5395544071233938
96	Process	GO:0051179	48	5591	9606	CD74,ACOT8,SFXN3,COX5B,LGALS3BP,OSBPL5,ICAM1,ANXA3,SIGMAR1,SERPING1,NDUFC2,LEMD2,SLC27A4,DYNLRB2,CXCL10,F2,SFXN1,TIMM22,HBA1,TMEM179B,SYNE3,FBLN5,TOR1A,SLC17A5,CACNA2D1,TGM2,SOAT1,F5,CALHM5,CTSS,GBP5,GBP2,GBP1,PSMB9,TAP2,HLA-C,APOO,TMEM87A,SLC33A1,SLC25A12,HTATIP2,TOP2B,HLA-B,SLC25A13,TMED4,CDS2,SLC25A10,POM121C	CD74,ACOT8,SFXN3,COX5B,LGALS3BP,OSBPL5,ICAM1,ANXA3,SIGMAR1,SERPING1,NDUFC2,LEMD2,SLC27A4,DYNLRB2,CXCL10,F2,SFXN1,TIMM22,HBA1,TMEM179B,SYNE3,FBLN5,TOR1A,SLC17A5,CACNA2D1,TGM2,SOAT1,F5,FAM26E,CTSS,GBP5,GBP2,GBP1,PSMB9,TAP2,HLA-C,APOO,TMEM87A,SLC33A1,SLC25A12,HTATIP2,TOP2B,HLA-B,SLC25A13,TMED4,CDS2,SLC25A10,POM121C	0.0002	0.0375	Localization	1.4259687322722812	-0.2185365992661421	-0.3116263574106362
