category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
Process	GO:0002486	2	3	9606	HLA-A,HLA-B	HLA-A,HLA-B	3.27e-05	0.0124	Antigen processing and presentation of endogenous peptide antigen via mhc class i via er pathway, tap-independent
Process	GO:0071310	14	2369	9606	OAS3,SAMHD1,MX2,OAS2,GNAI3,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,MX1,HLA-B,PNPT1,LAMTOR3	OAS3,SAMHD1,MX2,OAS2,GNAI3,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,MX1,HLA-B,PNPT1,LAMTOR3	4.12e-05	0.0139	Cellular response to organic substance
Process	GO:0006950	17	3485	9606	OAS3,CD97,GMPR,SPAG9,SAMHD1,FBLN1,MX2,OAS2,CETN2,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,MX1,HLA-B,PNPT1	OAS3,CD97,GMPR,SPAG9,SAMHD1,FBLN1,MX2,OAS2,CETN2,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,MX1,HLA-B,PNPT1	4.97e-05	0.0164	Response to stress
Process	GO:0042269	3	41	9606	NECTIN2,HLA-A,HLA-B	PVRL2,HLA-A,HLA-B	7.15e-05	0.023	Regulation of natural killer cell mediated cytotoxicity
Process	GO:0002831	6	406	9606	NECTIN2,SAMHD1,IFIT1,DDX58,HLA-A,HLA-B	PVRL2,SAMHD1,IFIT1,DDX58,HLA-A,HLA-B	9.49e-05	0.0286	Regulation of response to biotic stimulus
Process	GO:0042270	2	6	9606	HLA-A,HLA-B	HLA-A,HLA-B	9.12e-05	0.0286	Protection from natural killer cell mediated cytotoxicity
Process	GO:0016185	2	7	9606	MX2,MX1	MX2,MX1	0.00012	0.0334	Synaptic vesicle budding from presynaptic endocytic zone membrane
Process	GO:0002705	4	137	9606	NECTIN2,DDX58,HLA-A,HLA-B	PVRL2,DDX58,HLA-A,HLA-B	0.00013	0.0349	Positive regulation of leukocyte mediated immunity
Process	GO:0002480	2	8	9606	HLA-A,HLA-B	HLA-A,HLA-B	0.00015	0.0391	Antigen processing and presentation of exogenous peptide antigen via mhc class i, tap-independent
Process	GO:0098884	2	8	9606	MX2,MX1	MX2,MX1	0.00015	0.0391	Postsynaptic neurotransmitter receptor internalization
Process	GO:0007005	6	452	9606	NECTIN2,MX2,IFIT2,MX1,PNPT1,CLUH	PVRL2,MX2,IFIT2,MX1,PNPT1,CLUH	0.00017	0.0426	Mitochondrion organization
Process	GO:0060700	2	9	9606	OAS3,OAS2	OAS3,OAS2	0.00018	0.0441	Regulation of ribonuclease activity
Function	GO:0003723	15	1649	9606	OAS3,SAMHD1,SNRNP40,NSUN5,OAS2,DARS2,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,PNPT1,ZC3H18,HELZ2,CLUH	OAS3,SAMHD1,SNRNP40,NSUN5,OAS2,DARS2,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,PNPT1,ZC3H18,HELZ2,CLUH	8.05e-08	0.00026	RNA binding
Function	GO:0046977	3	7	9606	TAP2,HLA-A,HLA-B	TAP2,HLA-A,HLA-B	6.77e-07	0.0011	TAP binding
Function	GO:0001730	2	3	9606	OAS3,OAS2	OAS3,OAS2	3.27e-05	0.0353	2-5-oligoadenylate synthetase activity
Function	GO:0017111	8	760	9606	MX2,RAB4A,GNAI3,TAP2,DDX58,MX1,HELZ2,RNF213	MX2,RAB4A,GNAI3,TAP2,DDX58,MX1,HELZ2,RNF213	6.11e-05	0.0494	Nucleoside-triphosphatase activity
Function	GO:0140098	6	375	9606	SAMHD1,NSUN5,DARS2,DDX58,PNPT1,HELZ2	SAMHD1,NSUN5,DARS2,DDX58,PNPT1,HELZ2	6.17e-05	0.0494	Catalytic activity, acting on rna
TISSUES	BTO:0000081	26	6107	9606	CLDN11,CD97,NECTIN2,SPAG9,SAMHD1,SNRNP40,NSUN5,FBLN1,OAS2,DARS2,RAB4A,GNAI3,CETN2,IFIT1,IFIT3,RCC1,DDX58,HLA-A,MX1,HLA-B,PNPT1,ZC3H18,EBP,CLUH,RNF213,BCL2L13	CLDN11,CD97,PVRL2,SPAG9,SAMHD1,SNRNP40,NSUN5,FBLN1,OAS2,DARS2,RAB4A,GNAI3,CETN2,IFIT1,IFIT3,RCC1,DDX58,HLA-A,MX1,HLA-B,PNPT1,ZC3H18,EBP,CLUH,RNF213,BCL2L13	5.28e-07	0.001	Reproductive system
TISSUES	BTO:0003091	27	6716	9606	CLDN11,CD97,NECTIN2,SPAG9,SAMHD1,SNRNP40,NSUN5,FBLN1,OAS2,DARS2,RAB4A,GNAI3,CETN2,IFIT1,IFIT3,RCC1,DDX58,IDI1,HLA-A,MX1,HLA-B,PNPT1,ZC3H18,EBP,CLUH,RNF213,BCL2L13	CLDN11,CD97,PVRL2,SPAG9,SAMHD1,SNRNP40,NSUN5,FBLN1,OAS2,DARS2,RAB4A,GNAI3,CETN2,IFIT1,IFIT3,RCC1,DDX58,IDI1,HLA-A,MX1,HLA-B,PNPT1,ZC3H18,EBP,CLUH,RNF213,BCL2L13	7.59e-07	0.001	Urogenital system
TISSUES	BTO:0000083	23	5799	9606	CLDN11,CD97,NECTIN2,SPAG9,SAMHD1,SNRNP40,NSUN5,FBLN1,OAS2,DARS2,RAB4A,GNAI3,CETN2,RCC1,DDX58,HLA-A,MX1,HLA-B,PNPT1,ZC3H18,CLUH,RNF213,BCL2L13	CLDN11,CD97,PVRL2,SPAG9,SAMHD1,SNRNP40,NSUN5,FBLN1,OAS2,DARS2,RAB4A,GNAI3,CETN2,RCC1,DDX58,HLA-A,MX1,HLA-B,PNPT1,ZC3H18,CLUH,RNF213,BCL2L13	2.23e-05	0.0142	Female reproductive system
TISSUES	BTO:0001489	34	12619	9606	CLDN11,OAS3,CD97,NECTIN2,GMPR,SPAG9,SAMHD1,SNRNP40,NSUN5,FBLN1,MX2,OAS2,DARS2,RAB4A,GNAI3,CETN2,IFIT1,IFIT3,RCC1,DDX58,IDI1,HLA-A,MX1,HLA-B,PNPT1,SPART,ZC3H18,EBP,GOLIM4,HELZ2,LAMTOR3,CLUH,RNF213,BCL2L13	CLDN11,OAS3,CD97,PVRL2,GMPR,SPAG9,SAMHD1,SNRNP40,NSUN5,FBLN1,MX2,OAS2,DARS2,RAB4A,GNAI3,CETN2,IFIT1,IFIT3,RCC1,DDX58,IDI1,HLA-A,MX1,HLA-B,PNPT1,SPG20,ZC3H18,EBP,GOLIM4,HELZ2,LAMTOR3,CLUH,RNF213,BCL2L13	2.98e-05	0.0142	Whole body
DISEASES	DOID:0060861	4	8	9606	OAS3,OAS2,DDX58,MX1	OAS3,OAS2,DDX58,MX1	4.69e-09	2.05e-05	Microphthalmia with limb anomalies
Keyword	KW-0051	9	127	9606	OAS3,SAMHD1,MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1	OAS3,SAMHD1,MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1	2.29e-12	1.55e-09	Antiviral defense
Keyword	KW-0399	11	324	9606	OAS3,SAMHD1,MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,MX1,HLA-B	OAS3,SAMHD1,MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,MX1,HLA-B	1.27e-11	4.28e-09	Innate immunity
Keyword	KW-0391	12	522	9606	OAS3,SAMHD1,MX2,OAS2,IFIT1,IFIT3,IFIT2,TAP2,DDX58,HLA-A,MX1,HLA-B	OAS3,SAMHD1,MX2,OAS2,IFIT1,IFIT3,IFIT2,TAP2,DDX58,HLA-A,MX1,HLA-B	1.02e-10	2.3e-08	Immunity
Keyword	KW-0945	8	534	9606	NECTIN2,SAMHD1,FBLN1,IFIT1,TAP2,DDX58,HLA-A,HLA-B	PVRL2,SAMHD1,FBLN1,IFIT1,TAP2,DDX58,HLA-A,HLA-B	4.96e-06	0.00084	Host-virus interaction
Keyword	KW-0694	8	670	9606	OAS3,NSUN5,OAS2,IFIT1,IFIT2,DDX58,PNPT1,CLUH	OAS3,NSUN5,OAS2,IFIT1,IFIT2,DDX58,PNPT1,CLUH	2.52e-05	0.0034	RNA-binding
Keyword	KW-0490	2	8	9606	HLA-A,HLA-B	HLA-A,HLA-B	0.00015	0.0165	MHC I
Keyword	KW-0547	11	1760	9606	OAS3,SAMHD1,MX2,OAS2,DARS2,RAB4A,GNAI3,TAP2,DDX58,MX1,HELZ2	OAS3,SAMHD1,MX2,OAS2,DARS2,RAB4A,GNAI3,TAP2,DDX58,MX1,HELZ2	0.00023	0.0219	Nucleotide-binding
Keyword	KW-0802	4	161	9606	IFIT1,IFIT3,IFIT2,CLUH	IFIT1,IFIT3,IFIT2,CLUH	0.00023	0.0219	TPR repeat
Keyword	KW-0548	3	69	9606	OAS3,OAS2,PNPT1	OAS3,OAS2,PNPT1	0.00031	0.0234	Nucleotidyltransferase
Keyword	KW-0342	5	337	9606	SAMHD1,MX2,RAB4A,GNAI3,MX1	SAMHD1,MX2,RAB4A,GNAI3,MX1	0.00038	0.0257	GTP-binding
Keyword	KW-0007	15	3341	9606	OAS3,SPAG9,SAMHD1,NSUN5,OAS2,DARS2,CETN2,IFIT2,DDX58,IDI1,MX1,PNPT1,SPART,ZC3H18,EBP	OAS3,SPAG9,SAMHD1,NSUN5,OAS2,DARS2,CETN2,IFIT2,DDX58,IDI1,MX1,PNPT1,SPG20,ZC3H18,EBP	0.00046	0.0282	Acetylation
Keyword	KW-0152	2	20	9606	IDI1,EBP	IDI1,EBP	0.00074	0.0417	Cholesterol biosynthesis
KEGG	hsa05160	7	156	9606	CLDN11,OAS3,MX2,OAS2,IFIT1,DDX58,MX1	CLDN11,OAS3,MX2,OAS2,IFIT1,DDX58,MX1	1.65e-08	5.53e-06	Hepatitis C
KEGG	hsa05169	6	193	9606	OAS3,OAS2,TAP2,DDX58,HLA-A,HLA-B	OAS3,OAS2,TAP2,DDX58,HLA-A,HLA-B	1.53e-06	0.00026	Epstein-Barr virus infection
KEGG	hsa05162	5	138	9606	OAS3,MX2,OAS2,DDX58,MX1	OAS3,MX2,OAS2,DDX58,MX1	6.05e-06	0.00068	Measles
KEGG	hsa05164	5	165	9606	OAS3,MX2,OAS2,DDX58,MX1	OAS3,MX2,OAS2,DDX58,MX1	1.4e-05	0.0012	Influenza A
KEGG	hsa05170	5	204	9606	SAMHD1,GNAI3,TAP2,HLA-A,HLA-B	SAMHD1,GNAI3,TAP2,HLA-A,HLA-B	3.78e-05	0.0025	Human immunodeficiency virus 1 infection
KEGG	hsa04514	4	137	9606	CLDN11,NECTIN2,HLA-A,HLA-B	CLDN11,PVRL2,HLA-A,HLA-B	0.00013	0.0071	Cell adhesion molecules
KEGG	hsa04612	3	63	9606	TAP2,HLA-A,HLA-B	TAP2,HLA-A,HLA-B	0.00024	0.0111	Antigen processing and presentation
KEGG	hsa05168	6	479	9606	OAS3,OAS2,TAP2,DDX58,HLA-A,HLA-B	OAS3,OAS2,TAP2,DDX58,HLA-A,HLA-B	0.00023	0.0111	Herpes simplex virus 1 infection
KEGG	hsa05163	4	218	9606	GNAI3,TAP2,HLA-A,HLA-B	GNAI3,TAP2,HLA-A,HLA-B	0.00071	0.0265	Human cytomegalovirus infection
KEGG	hsa04144	4	241	9606	RAB4A,HLA-A,HLA-B,SPART	RAB4A,HLA-A,HLA-B,SPG20	0.001	0.0344	Endocytosis
PMID	PMID:34771433	11	38	9606	OAS3,SAMHD1,MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1,HLA-B,RNF213	OAS3,SAMHD1,MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1,HLA-B,RNF213	4.08e-21	1.61e-14	(2021) Multi-Omics Analysis of Glioblastoma Cells Sensitivity to Oncolytic Viruses.
PMID	PMID:30496325	9	34	9606	MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,MX1,HLA-B	MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,MX1,HLA-B	4.33e-17	8.54e-11	(2018) Specificity and functional interplay between influenza virus PA-X and NS1 shutoff activity.
PMID	PMID:35235083	8	20	9606	OAS3,MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1	OAS3,MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1	1.7e-16	2.23e-10	(2022) Identification of the Hub Genes and the Signaling Pathways in Human iPSC-Cardiomyocytes Infected by SARS-CoV-2.
PMID	PMID:22694362	9	44	9606	OAS3,SAMHD1,MX2,IFIT1,IFIT3,IFIT2,DDX58,MX1,HLA-B	OAS3,SAMHD1,MX2,IFIT1,IFIT3,IFIT2,DDX58,MX1,HLA-B	3.36e-16	3.32e-10	(2012) Response of primary human airway epithelial cells to influenza infection: a quantitative proteomic study.
PMID	PMID:29264452	9	51	9606	OAS3,SAMHD1,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,MX1,HLA-B	OAS3,SAMHD1,IFIT1,IFIT3,IFIT2,DDX58,HLA-A,MX1,HLA-B	1.11e-15	8.77e-10	(2017) Coxsackievirus-Induced Proteomic Alterations in Primary Human Islets Provide Insights for the Etiology of Diabetes.
PMID	PMID:30959732	7	12	9606	OAS3,SAMHD1,IFIT1,IFIT3,IFIT2,DDX58,MX1	OAS3,SAMHD1,IFIT1,IFIT3,IFIT2,DDX58,MX1	1.88e-15	1.24e-09	(2019) SAMHD1 Enhances Chikungunya and Zika Virus Replication in Human Skin Fibroblasts.
PMID	PMID:28806913	8	31	9606	OAS3,MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1	OAS3,MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1	3.32e-15	1.87e-09	(2017) Proteomics informed by transcriptomics for characterising differential cellular susceptibility to Nelson Bay orthoreovirus infection.
PMID	PMID:34982558	8	32	9606	OAS3,MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1	OAS3,MX2,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1	4.14e-15	2.04e-09	(2022) Deep Time Course Proteomics of SARS-CoV- and SARS-CoV-2-Infected Human Lung Epithelial Cells (Calu-3) Reveals Strong Induction of Interferon-Stimulated Gene Expression by SARS-CoV-2 in Contrast to SARS-CoV.
PMID	PMID:34992733	8	33	9606	OAS3,SAMHD1,MX2,IFIT1,IFIT3,IFIT2,HLA-A,MX1	OAS3,SAMHD1,MX2,IFIT1,IFIT3,IFIT2,HLA-A,MX1	5.14e-15	2.04e-09	(2022) Global proteomics of fibroblast cells treated with bacterial cyclic dinucleotides, c-di-GMP and c-di-AMP.
PMID	PMID:28106799	8	32	9606	OAS3,SAMHD1,MX2,OAS2,IFIT1,IFIT3,DDX58,MX1	OAS3,SAMHD1,MX2,OAS2,IFIT1,IFIT3,DDX58,MX1	4.14e-15	2.04e-09	(2017) RNA Editing, ADAR1, and the Innate Immune Response.
PMID	PMID:34552595	9	65	9606	OAS3,MX2,OAS2,IFIT3,IFIT2,DDX58,HLA-A,MX1,HLA-B	OAS3,MX2,OAS2,IFIT3,IFIT2,DDX58,HLA-A,MX1,HLA-B	8.17e-15	2.93e-09	(2021) Tissue-Resident-Memory CD8(+) T Cells Bridge Innate Immune Responses in Neighboring Epithelial Cells to Control Human Genital Herpes.
PMID	PMID:34160465	8	36	9606	OAS3,SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1	OAS3,SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1	9.49e-15	3.12e-09	(2021) Identification of hub genes, pathways, and related transcription factors in systemic lupus erythematosus: A preliminary bioinformatics analysis.
PMID	PMID:25902143	8	39	9606	OAS3,SAMHD1,MX2,OAS2,IFIT1,IFIT3,IFIT2,MX1	OAS3,SAMHD1,MX2,OAS2,IFIT1,IFIT3,IFIT2,MX1	1.68e-14	5.09e-09	(2015) Hepatitis D Virus Infection of Mice Expressing Human Sodium Taurocholate Co-transporting Polypeptide.
PMID	PMID:21886832	8	39	9606	CD97,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1,HLA-B	CD97,OAS2,IFIT1,IFIT3,IFIT2,DDX58,MX1,HLA-B	1.68e-14	5.09e-09	(2011) Hepatitis C virus infection suppresses the interferon response in the liver of the human hepatocyte chimeric mouse.
