category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
Process	GO:0044419	13	1899	9606	ACOT8,NMI,RYDEN,SAMHD1,F2,OAS2,IFIT1,IFIT3,IFIT2,TAP2,HLA-C,DDX58,IFITM1	ACOT8,NMI,C19orf66,SAMHD1,F2,OAS2,IFIT1,IFIT3,IFIT2,TAP2,HLA-C,DDX58,IFITM1	2.66e-06	0.0022	Interspecies interaction between organisms
Process	GO:0045071	4	61	9606	RYDEN,OAS2,IFIT1,IFITM1	C19orf66,OAS2,IFIT1,IFITM1	3.24e-06	0.0025	Negative regulation of viral genome replication
Process	GO:0019221	8	678	9606	NMI,SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,HLA-C,IFITM1	NMI,SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,HLA-C,IFITM1	8.36e-06	0.006	Cytokine-mediated signaling pathway
Process	GO:0035455	3	23	9606	IFIT3,IFIT2,IFITM1	IFIT3,IFIT2,IFITM1	9.09e-06	0.0061	Response to interferon-alpha
Process	GO:0034341	5	182	9606	NMI,RYDEN,OAS2,HLA-C,IFITM1	NMI,C19orf66,OAS2,HLA-C,IFITM1	1.04e-05	0.0067	Response to interferon-gamma
Process	GO:0006950	16	3485	9606	CRY1,RIF1,NMI,RYDEN,LGALS3BP,SAMHD1,F2,OAS2,TOR1A,IFIT1,IFIT3,IFIT2,HLA-C,DDX58,IFITM1,PNPT1	CRY1,RIF1,NMI,C19orf66,LGALS3BP,SAMHD1,F2,OAS2,TOR1A,IFIT1,IFIT3,IFIT2,HLA-C,DDX58,IFITM1,PNPT1	2.04e-05	0.0119	Response to stress
Process	GO:0035456	3	31	9606	RYDEN,IFITM1,PNPT1	C19orf66,IFITM1,PNPT1	2.07e-05	0.0119	Response to interferon-beta
Process	GO:0044403	8	865	9606	ACOT8,RYDEN,SAMHD1,F2,IFIT1,TAP2,HLA-C,DDX58	ACOT8,C19orf66,SAMHD1,F2,IFIT1,TAP2,HLA-C,DDX58	4.75e-05	0.0235	Symbiotic process
Process	GO:0006094	3	46	9606	CRY1,SLC25A12,SLC25A10	CRY1,SLC25A12,SLC25A10	6.29e-05	0.0288	Gluconeogenesis
Process	GO:0010033	14	3011	9606	CRY1,RIF1,NMI,RYDEN,SAMHD1,OAS2,TOR1A,IFIT1,IFIT3,IFIT2,HLA-C,DDX58,IFITM1,PNPT1	CRY1,RIF1,NMI,C19orf66,SAMHD1,OAS2,TOR1A,IFIT1,IFIT3,IFIT2,HLA-C,DDX58,IFITM1,PNPT1	8.24e-05	0.0353	Response to organic substance
Process	GO:0009605	12	2310	9606	CRY1,NMI,RYDEN,SAMHD1,F2,OAS2,IFIT1,IFIT3,IFIT2,HLA-C,DDX58,IFITM1	CRY1,NMI,C19orf66,SAMHD1,F2,OAS2,IFIT1,IFIT3,IFIT2,HLA-C,DDX58,IFITM1	0.00012	0.0466	Response to external stimulus
Component	GO:0005743	8	480	9606	NDUFB10,NDUFC2,EXOG,TMEM11,SLC25A12,RDH13,CDS2,SLC25A10	NDUFB10,NDUFC2,EXOG,TMEM11,SLC25A12,RDH13,CDS2,SLC25A10	6.65e-07	0.0011	Mitochondrial inner membrane
Component	GO:0005739	12	1611	9606	CRY1,NDUFB10,NDUFC2,EXOG,PDF,TMEM11,IFIT3,SLC25A12,RDH13,PNPT1,CDS2,SLC25A10	CRY1,NDUFB10,NDUFC2,EXOG,PDF,TMEM11,IFIT3,SLC25A12,RDH13,PNPT1,CDS2,SLC25A10	3.18e-06	0.0012	Mitochondrion
Component	GO:0005740	9	766	9606	NDUFB10,NDUFC2,EXOG,TMEM11,SLC25A12,RDH13,PNPT1,CDS2,SLC25A10	NDUFB10,NDUFC2,EXOG,TMEM11,SLC25A12,RDH13,PNPT1,CDS2,SLC25A10	2.08e-06	0.0012	Mitochondrial envelope
Component	GO:0031967	11	1213	9606	RIF1,NDUFB10,NDUFC2,EXOG,TMEM11,TOR1A,SLC25A12,RDH13,PNPT1,CDS2,SLC25A10	RIF1,NDUFB10,NDUFC2,EXOG,TMEM11,TOR1A,SLC25A12,RDH13,PNPT1,CDS2,SLC25A10	1.43e-06	0.0012	Organelle envelope
Component	GO:0005737	28	11428	9606	CRY1,ACOT8,RIF1,NMI,RYDEN,NIP7,LGALS3BP,SRD5A3,NDUFB10,NDUFC2,EXOG,PDF,F2,TMEM11,OAS2,TOR1A,IFIT1,IFIT3,IFIT2,TAP2,HLA-C,DDX58,TMEM87A,SLC25A12,RDH13,PNPT1,CDS2,SLC25A10	CRY1,ACOT8,RIF1,NMI,C19orf66,NIP7,LGALS3BP,SRD5A3,NDUFB10,NDUFC2,EXOG,PDF,F2,TMEM11,OAS2,TOR1A,IFIT1,IFIT3,IFIT2,TAP2,HLA-C,DDX58,TMEM87A,SLC25A12,RDH13,PNPT1,CDS2,SLC25A10	0.00011	0.0233	Cytoplasm
Component	GO:0031090	15	3548	9606	RIF1,SRD5A3,NDUFB10,NDUFC2,EXOG,TMEM11,TOR1A,TAP2,HLA-C,TMEM87A,SLC25A12,RDH13,PNPT1,CDS2,SLC25A10	RIF1,SRD5A3,NDUFB10,NDUFC2,EXOG,TMEM11,TOR1A,TAP2,HLA-C,TMEM87A,SLC25A12,RDH13,PNPT1,CDS2,SLC25A10	0.00012	0.0233	Organelle membrane
Keyword	KW-0051	8	127	9606	RYDEN,SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	C19orf66,SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	2.84e-11	1.92e-08	Antiviral defense
Keyword	KW-0399	8	324	9606	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,HLA-C,DDX58,IFITM1	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,HLA-C,DDX58,IFITM1	3.5e-08	1.18e-05	Innate immunity
Keyword	KW-0391	9	522	9606	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,TAP2,HLA-C,DDX58,IFITM1	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,TAP2,HLA-C,DDX58,IFITM1	8.72e-08	1.96e-05	Immunity
Keyword	KW-0999	7	298	9606	NDUFB10,NDUFC2,EXOG,TMEM11,SLC25A12,RDH13,CDS2	NDUFB10,NDUFC2,EXOG,TMEM11,SLC25A12,RDH13,CDS2	3.94e-07	6.66e-05	Mitochondrion inner membrane
Keyword	KW-0496	10	1176	9606	NDUFB10,NDUFC2,EXOG,PDF,TMEM11,IFIT3,SLC25A12,RDH13,PNPT1,CDS2	NDUFB10,NDUFC2,EXOG,PDF,TMEM11,IFIT3,SLC25A12,RDH13,PNPT1,CDS2	8.73e-06	0.0012	Mitochondrion
Keyword	KW-0694	7	670	9606	RYDEN,NIP7,OAS2,IFIT1,IFIT2,DDX58,PNPT1	C19orf66,NIP7,OAS2,IFIT1,IFIT2,DDX58,PNPT1	7.26e-05	0.0082	RNA-binding
Keyword	KW-0548	3	69	9606	OAS2,PNPT1,CDS2	OAS2,PNPT1,CDS2	0.0002	0.0168	Nucleotidyltransferase
Keyword	KW-0945	6	534	9606	ACOT8,SAMHD1,IFIT1,TAP2,HLA-C,DDX58	ACOT8,SAMHD1,IFIT1,TAP2,HLA-C,DDX58	0.00017	0.0168	Host-virus interaction
PMID	PMID:30496325	7	34	9606	OAS2,IFIT1,IFIT3,IFIT2,HLA-C,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,HLA-C,DDX58,IFITM1	2.59e-13	1.02e-06	(2018) Specificity and functional interplay between influenza virus PA-X and NS1 shutoff activity.
PMID	PMID:34771433	7	38	9606	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,HLA-C,DDX58	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,HLA-C,DDX58	5.21e-13	1.03e-06	(2021) Multi-Omics Analysis of Glioblastoma Cells Sensitivity to Oncolytic Viruses.
PMID	PMID:32839612	7	58	9606	SAMHD1,F2,OAS2,IFIT1,IFIT3,IFIT2,IFITM1	SAMHD1,F2,OAS2,IFIT1,IFIT3,IFIT2,IFITM1	7.82e-12	1.03e-05	(2020) SARS-CoV-2 infection of human ACE2-transgenic mice causes severe lung inflammation and impaired function.
PMID	PMID:23847613	7	58	9606	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	7.82e-12	1.03e-05	(2013) The Interferon-Signature of Sjoegrens Syndrome: How Unique Biomarkers Can Identify Underlying Inflammatory and Immunopathological Mechanisms of Specific Diseases.
PMID	PMID:28806913	6	31	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	2.1e-11	1.39e-05	(2017) Proteomics informed by transcriptomics for characterising differential cellular susceptibility to Nelson Bay orthoreovirus infection.
PMID	PMID:24528865	6	30	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	1.77e-11	1.39e-05	(2014) Interferon lambda alleles predict innate antiviral immune responses and hepatitis C virus permissiveness.
PMID	PMID:34160465	6	36	9606	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58	4.72e-11	2.43e-05	(2021) Identification of hub genes, pathways, and related transcription factors in systemic lupus erythematosus: A preliminary bioinformatics analysis.
PMID	PMID:30804934	6	38	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	6.34e-11	2.43e-05	(2019) The Long Non-coding RNA NRIR Drives IFN-Response in Monocytes: Implication for Systemic Sclerosis.
PMID	PMID:30959732	5	12	9606	SAMHD1,IFIT1,IFIT3,IFIT2,DDX58	SAMHD1,IFIT1,IFIT3,IFIT2,DDX58	4.31e-11	2.43e-05	(2019) SAMHD1 Enhances Chikungunya and Zika Virus Replication in Human Skin Fibroblasts.
PMID	PMID:30336493	6	36	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	4.72e-11	2.43e-05	(2018) Type 1 interferon-inducible gene expression in QuantiFERON Gold TB-positive uveitis: A tool to stratify a high versus low risk of active tuberculosis?
PMID	PMID:22703193	7	79	9606	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	5.9e-11	2.43e-05	(2012) Transcriptome analysis of the interferon-signature defining the autoimmune process of Sjoegrens syndrome.
PMID	PMID:21886832	6	39	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	7.31e-11	2.43e-05	(2011) Hepatitis C virus infection suppresses the interferon response in the liver of the human hepatocyte chimeric mouse.
PMID	PMID:33290632	6	40	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	8.4e-11	2.55e-05	(2021) G-quadruplex-forming nucleic acids interact with splicing factor 3B subunit 2 and suppress innate immune gene expression.
PMID	PMID:29416731	6	42	9606	NMI,LGALS3BP,IFIT1,IFIT3,IFIT2,DDX58	NMI,LGALS3BP,IFIT1,IFIT3,IFIT2,DDX58	1.1e-10	3.09e-05	(2018) Comparative proteomics as a tool for identifying specific alterations within interferon response pathways in human glioblastoma multiforme cells.
PMID	PMID:24713352	6	42	9606	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58	1.1e-10	3.09e-05	(2014) Interferon-stimulated genes: roles in viral pathogenesis.
PMID	PMID:22694362	6	44	9606	SAMHD1,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	SAMHD1,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	1.42e-10	3.5e-05	(2012) Response of primary human airway epithelial cells to influenza infection: a quantitative proteomic study.
PMID	PMID:26052325	6	46	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	1.81e-10	4.21e-05	(2015) Broad-spectrum antiviral agents.
PMID	PMID:33276587	6	48	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	2.3e-10	5.03e-05	(2020) Host Cell Restriction Factors of Paramyxoviruses and Pneumoviruses.
PMID	PMID:31375585	6	50	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	2.88e-10	5.98e-05	(2019) Innate Immune Response to Influenza Virus at Single-Cell Resolution in Human Epithelial Cells Revealed Paracrine Induction of Interferon Lambda 1.
PMID	PMID:23369858	6	50	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	2.88e-10	5.98e-05	(2013) What role (if any) does the highly conserved CSB-PGBD3 fusion protein play in Cockayne syndrome?
PMID	PMID:35235083	5	20	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58	OAS2,IFIT1,IFIT3,IFIT2,DDX58	3.67e-10	6.04e-05	(2022) Identification of the Hub Genes and the Signaling Pathways in Human iPSC-Cardiomyocytes Infected by SARS-CoV-2.
PMID	PMID:34490145	6	52	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	3.58e-10	6.04e-05	(2021) Transcriptional Profiling of Human Peripheral Blood Mononuclear Cells Stimulated by Mycobacterium tuberculosis PPE57 Identifies Characteristic Genes Associated With Type I Interferon Signaling.
PMID	PMID:32508817	6	51	9606	F2,OAS2,IFIT1,IFIT3,IFIT2,IFITM1	F2,OAS2,IFIT1,IFIT3,IFIT2,IFITM1	3.21e-10	6.04e-05	(2020) Contrasting Inflammatory Signatures in Peripheral Blood and Bronchoalveolar Cells Reveal Compartment-Specific Effects of HIV Infection.
PMID	PMID:28215278	6	53	9606	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58	3.98e-10	6.04e-05	(2017) Nucleic Acid Immunity.
PMID	PMID:29215570	6	53	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	3.98e-10	6.04e-05	(2017) Host Cell Restriction Factors that Limit Influenza A Infection.
PMID	PMID:29264452	6	51	9606	SAMHD1,IFIT1,IFIT3,IFIT2,HLA-C,DDX58	SAMHD1,IFIT1,IFIT3,IFIT2,HLA-C,DDX58	3.21e-10	6.04e-05	(2017) Coxsackievirus-Induced Proteomic Alterations in Primary Human Islets Provide Insights for the Etiology of Diabetes.
PMID	PMID:23781071	6	51	9606	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58	3.21e-10	6.04e-05	(2013) A short hairpin RNA screen of interferon-stimulated genes identifies a novel negative regulator of the cellular antiviral response.
PMID	PMID:25452879	5	22	9606	LGALS3BP,OAS2,IFIT1,IFIT3,IFIT2	LGALS3BP,OAS2,IFIT1,IFIT3,IFIT2	5.56e-10	7.84e-05	(2014) Plasma levels of galectin-3-binding protein reflect type I interferon activity and are increased in patients with systemic lupus erythematosus.
PMID	PMID:22344284	6	57	9606	SAMHD1,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	SAMHD1,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	5.98e-10	8.13e-05	(2012) Intrinsic antiviral immunity.
PMID	PMID:27137933	4	5	9606	IFIT1,IFIT3,IFIT2,DDX58	IFIT1,IFIT3,IFIT2,DDX58	6.42e-10	8.44e-05	(2016) Interferon Regulatory Factor 8 (IRF8) Impairs Induction of Interferon Induced with Tetratricopeptide Repeat Motif (IFIT) Gene Family Members.
PMID	PMID:32641107	6	59	9606	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	7.25e-10	9.23e-05	(2020) Innate immune responses to duck Tembusu virus infection.
PMID	PMID:34372578	7	120	9606	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	SAMHD1,OAS2,IFIT1,IFIT3,IFIT2,DDX58,IFITM1	9.39e-10	0.0001	(2021) Immunity and Viral Infections: Modulating Antiviral Response via CRISPR-Cas Systems.
PMID	PMID:34876791	5	24	9606	OAS2,IFIT1,IFIT3,IFIT2,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,IFITM1	8.16e-10	0.0001	(2021) Fusobacterium nucleatum colonization is associated with decreased survival of helicobacter pylori-positive gastric cancer patients.
PMID	PMID:34880855	5	24	9606	OAS2,IFIT1,IFIT3,IFIT2,IFITM1	OAS2,IFIT1,IFIT3,IFIT2,IFITM1	8.16e-10	0.0001	(2021) Transcriptional Profiling and Machine Learning Unveil a Concordant Biosignature of Type I Interferon-Inducible Host Response Across Nasal Swab and Pulmonary Tissue for COVID-19 Diagnosis.
PMID	PMID:32117146	5	25	9606	NMI,OAS2,IFIT1,IFIT3,IFIT2	NMI,OAS2,IFIT1,IFIT3,IFIT2	9.78e-10	0.0001	(2020) One Step Ahead: Herpesviruses Light the Way to Understanding Interferon-Stimulated Genes (ISGs).
