	category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	enrichment	metric
22	Process	GO:0048525	11	105	9606	OAS3,OASL,ISG20,OAS2,TRIM14,IFIT1,ISG15,RSAD2,MX1,IFITM1,OAS1	OAS3,OASL,ISG20,OAS2,TRIM14,IFIT1,ISG15,RSAD2,MX1,IFITM1,OAS1	1.02e-16	7.27e-14	Negative regulation of viral process	13.138465589140962	0.8819006879220055	11.586821841303012
23	Process	GO:0050792	12	215	9606	OAS3,OASL,ISG20,OAS2,TRIM14,IFIT1,ISG15,RSAD2,LGALS9,MX1,IFITM1,OAS1	OAS3,OASL,ISG20,OAS2,TRIM14,IFIT1,ISG15,RSAD2,LGALS9,MX1,IFITM1,OAS1	4.26e-15	2.68e-12	Regulation of viral process	11.57186520597121	0.608440087965738	7.040786683848786
24	Process	GO:1903900	11	153	9606	OAS3,OASL,ISG20,OAS2,IFIT1,ISG15,RSAD2,LGALS9,MX1,IFITM1,OAS1	OAS3,OASL,ISG20,OAS2,IFIT1,ISG15,RSAD2,LGALS9,MX1,IFITM1,OAS1	5.02e-15	2.93e-12	Regulation of viral life cycle	11.53313237964589	0.7183985561743448	8.285385649705193
25	Process	GO:0071345	18	1013	9606	OAS3,OASL,SAMHD1,TLR3,ISG20,MX2,OAS2,GBP4,GBP1,IFIT1,IFIT3,IFIT2,ISG15,RSAD2,LGALS9,MX1,IFITM1,OAS1	OAS3,OASL,SAMHD1,TLR3,ISG20,MX2,OAS2,GBP4,GBP1,IFIT1,IFIT3,IFIT2,ISG15,RSAD2,LGALS9,MX1,IFITM1,OAS1	3.03e-14	1.62e-11	Cellular response to cytokine stimulus	10.790484985457368	0.11136036157674414	1.2016323095689614
26	Process	GO:0019221	15	678	9606	OAS3,OASL,SAMHD1,ISG20,MX2,OAS2,GBP1,IFIT1,IFIT3,IFIT2,ISG15,RSAD2,MX1,IFITM1,OAS1	OAS3,OASL,SAMHD1,ISG20,MX2,OAS2,GBP1,IFIT1,IFIT3,IFIT2,ISG15,RSAD2,MX1,IFITM1,OAS1	4.05e-13	2e-10	Cytokine-mediated signaling pathway	9.698970004336019	0.20655886702233645	2.0034082553792736
27	Process	GO:0071310	22	2369	9606	OAS3,CMPK2,OASL,SAMHD1,IFIH1,TLR3,ISG20,MX2,OAS2,CTSS,GBP4,GBP1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,LGALS9,MX1,IFITM1,OAS1	OAS3,CMPK2,OASL,SAMHD1,IFIH1,TLR3,ISG20,MX2,OAS2,CTSS,GBP4,GBP1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,LGALS9,MX1,IFITM1,OAS1	4.94e-12	2.35e-09	Cellular response to organic substance	8.628932137728263	-0.17044507806684034	-1.4707590118485614
28	Process	GO:0034341	9	182	9606	OAS3,OASL,TLR3,OAS2,GBP4,GBP1,LGALS9,IFITM1,OAS1	OAS3,OASL,TLR3,OAS2,GBP4,GBP1,LGALS9,IFITM1,OAS1	4.92e-11	2.18e-08	Response to interferon-gamma	7.661543506395395	0.5558684232879686	4.258810108852183
29	Process	GO:0071346	8	161	9606	OAS3,OASL,TLR3,OAS2,GBP4,GBP1,LGALS9,OAS1	OAS3,OASL,TLR3,OAS2,GBP4,GBP1,LGALS9,OAS1	6.37e-10	2.56e-07	Cellular response to interferon-gamma	6.59176003468815	0.5579614127938124	3.67794774175239
30	Process	GO:0035455	5	23	9606	MX2,IFIT3,IFIT2,IFITM1,OAS1	MX2,IFIT3,IFIT2,IFITM1,OAS1	1.49e-09	5.81e-07	Response to interferon-alpha	6.235823867609669	1.1989394701521445	7.476375363794034
31	Process	GO:0060700	4	9	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	6.77e-09	2.56e-06	Regulation of ribonuclease activity	5.59176003468815	1.5095147837223561	8.440844439389597
32	Process	GO:0071360	4	17	9606	IFIH1,TLR3,IFIT1,DDX58	IFIH1,TLR3,IFIT1,DDX58	5.61e-08	2.06e-05	Cellular response to exogenous dsrna	4.686132779630847	1.233308371783407	5.779446788407371
33	Process	GO:0034344	3	3	9606	IFIH1,TLR3,DDX58	IFIH1,TLR3,DDX58	1.13e-07	4.05e-05	Regulation of type iii interferon production	4.392544976785332	1.8616973018337186	8.177589131464506
34	Process	GO:0007166	17	2325	9606	OAS3,OASL,SAMHD1,DTX3L,TLR3,ISG20,MX2,OAS2,GBP1,IFIT1,IFIT3,IFIT2,ISG15,RSAD2,MX1,IFITM1,OAS1	OAS3,OASL,SAMHD1,DTX3L,TLR3,ISG20,MX2,OAS2,GBP1,IFIT1,IFIT3,IFIT2,ISG15,RSAD2,MX1,IFITM1,OAS1	1.77e-07	5.83e-05	Cell surface receptor signaling pathway	4.2343314452409855	-0.2742767340139802	-1.161378599533394
35	Process	GO:0060333	5	70	9606	OAS3,OASL,OAS2,GBP1,OAS1	OAS3,OASL,OAS2,GBP1,OAS1	2.46e-07	7.91e-05	Interferon-gamma-mediated signaling pathway	4.101823516502323	0.7155692661554806	2.9351388436028603
36	Process	GO:0050896	30	8046	9606	OAS3,CMPK2,OASL,SAMHD1,IFIH1,HERC6,DTX3L,TLR3,ISG20,MX2,OAS2,TRIM14,TAP1,CTSS,GBP4,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,PHACTR4,TAP2,ISG15,DDX58,RSAD2,LGALS9,MX1,IFITM1,OAS1,PARP14	OAS3,CMPK2,OASL,SAMHD1,IFIH1,HERC6,DTX3L,TLR3,ISG20,MX2,OAS2,TRIM14,TAP1,CTSS,GBP4,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,PHACTR4,TAP2,ISG15,DDX58,RSAD2,LGALS9,MX1,IFITM1,OAS1,PARP14	2.53e-07	7.94e-05	Response to stimulus	4.100179497572904	-0.5667614716818616	-2.3238237662042147
37	Process	GO:0009597	3	6	9606	IFIH1,TLR3,DDX58	IFIH1,TLR3,DDX58	4.74e-07	0.00015	Detection of virus	3.8239087409443187	1.5606673061697374	5.967849353768482
38	Process	GO:0016032	10	776	9606	SP110,SAMHD1,IFIH1,DTX3L,TAP1,IFIT1,TAP2,ISG15,DDX58,RSAD2	SP110,SAMHD1,IFIH1,DTX3L,TAP1,IFIT1,TAP2,ISG15,DDX58,RSAD2	1e-06	0.00029	Viral process	3.537602002101044	-0.028164419424469837	-0.09963450654401802
39	Process	GO:0035457	3	13	9606	IFIT3,IFIT2,OAS1	IFIT3,IFIT2,OAS1	3.13e-06	0.00086	Cellular response to interferon-alpha	3.065501548756432	1.2248752042465443	3.7548568356511325
40	Process	GO:0007165	22	4876	9606	OAS3,OASL,SAMHD1,IFIH1,DTX3L,TLR3,ISG20,MX2,OAS2,CTSS,GBP1,IFIT1,IFIT3,IFIT2,PHACTR4,ISG15,DDX58,RSAD2,LGALS9,MX1,IFITM1,OAS1	OAS3,OASL,SAMHD1,IFIH1,DTX3L,TLR3,ISG20,MX2,OAS2,CTSS,GBP1,IFIT1,IFIT3,IFIT2,PHACTR4,ISG15,DDX58,RSAD2,LGALS9,MX1,IFITM1,OAS1	4.65e-06	0.0012	Signal transduction	2.9208187539523753	-0.4839437142904195	-1.4135118765568273
41	Process	GO:0048519	23	5389	9606	OAS3,OASL,SAMHD1,IFIH1,DTX3L,TLR3,ISG20,OAS2,TRIM14,GBP1,IFIT1,IFIT3,PHACTR4,ISG15,DDX58,RSAD2,LGALS9,MX1,IFITM1,OAS1,HELZ2,PARP14,RNF213	OAS3,OASL,SAMHD1,IFIH1,DTX3L,TLR3,ISG20,OAS2,TRIM14,GBP1,IFIT1,IFIT3,PHACTR4,ISG15,DDX58,RSAD2,LGALS9,MX1,IFITM1,OAS1,HELZ2,PARP14,RNF213	5.92e-06	0.0015	Negative regulation of biological process	2.8239087409443187	-0.508083045744714	-1.4347801540041099
42	Process	GO:0061025	5	136	9606	MX2,TAP1,TAP2,SAMD9,MX1	MX2,TAP1,TAP2,SAMD9,MX1	5.65e-06	0.0015	Membrane fusion	2.8239087409443187	0.42712839779951983	1.206171616051606
43	Process	GO:0032727	3	26	9606	IFIH1,TLR3,DDX58	IFIH1,TLR3,DDX58	2.01e-05	0.0049	Positive regulation of interferon-alpha production	2.309803919971486	0.923845208582563	2.1339012842308795
44	Process	GO:0032760	4	88	9606	IFIH1,TLR3,DDX58,LGALS9	IFIH1,TLR3,DDX58,LGALS9	2.39e-05	0.0056	Positive regulation of tumor necrosis factor production	2.2518119729937998	0.5192746210115123	1.1693088088655412
45	Process	GO:0032755	4	94	9606	IFIH1,TLR3,DDX58,LGALS9	IFIH1,TLR3,DDX58,LGALS9	3.06e-05	0.0069	Positive regulation of interleukin-6 production	2.161150909262745	0.49062943956198224	1.0603242594204487
46	Process	GO:0098586	3	32	9606	IFIH1,DDX58,LGALS9	IFIH1,DDX58,LGALS9	3.58e-05	0.0079	Cellular response to virus	2.1023729087095586	0.8336685782334751	1.7526822337204733
47	Process	GO:0051716	24	6489	9606	OAS3,CMPK2,OASL,SAMHD1,IFIH1,DTX3L,TLR3,ISG20,MX2,OAS2,CTSS,GBP4,GBP1,IFIT1,IFIT3,IFIT2,PHACTR4,ISG15,DDX58,RSAD2,LGALS9,MX1,IFITM1,OAS1	OAS3,CMPK2,OASL,SAMHD1,IFIH1,DTX3L,TLR3,ISG20,MX2,OAS2,CTSS,GBP4,GBP1,IFIT1,IFIT3,IFIT2,PHACTR4,ISG15,DDX58,RSAD2,LGALS9,MX1,IFITM1,OAS1	4.12e-05	0.0088	Cellular response to stimulus	2.0555173278498313	-0.5702692306134294	-1.1721982850654955
48	Process	GO:0032728	3	34	9606	IFIH1,TLR3,DDX58	IFIH1,TLR3,DDX58	4.23e-05	0.0089	Positive regulation of interferon-beta production	2.050609993355087	0.8073396395111259	1.6555387328132083
49	Process	GO:0046967	2	4	9606	TAP1,TAP2	TAP1,TAP2	4.9e-05	0.0101	Cytosol to endoplasmic reticulum transport	1.9956786262173574	1.5606673061697374	3.1145903855591652
50	Process	GO:0002682	11	1514	9606	SAMHD1,DTX3L,TLR3,GBP1,IFIT1,ISG15,DDX58,RSAD2,LGALS9,IFITM1,PARP14	SAMHD1,DTX3L,TLR3,GBP1,IFIT1,ISG15,DDX58,RSAD2,LGALS9,IFITM1,PARP14	5.92e-05	0.0121	Regulation of immune system process	1.91721462968355	-0.2770358881721103	-0.5311372577509458
51	Process	GO:0002221	4	125	9606	IFIH1,TLR3,CTSS,DDX58	IFIH1,TLR3,CTSS,DDX58	8.96e-05	0.018	Pattern recognition receptor signaling pathway	1.744727494896694	0.3668472801536245	0.640048536112099
52	Process	GO:1990668	2	6	9606	TAP1,TAP2	TAP1,TAP2	9.12e-05	0.018	Vesicle fusion with endoplasmic reticulum-golgi intermediate compartment (ergic) membrane	1.744727494896694	1.384576047114056	2.415707898175274
53	Process	GO:0032480	3	45	9606	IFIH1,ISG15,DDX58	IFIH1,ISG15,DDX58	9.3e-05	0.0181	Negative regulation of type i interferon production	1.7423214251308154	0.6856060427780373	1.1945460975313287
54	Process	GO:0002831	6	406	9606	SAMHD1,DTX3L,IFIT1,DDX58,LGALS9,PARP14	SAMHD1,DTX3L,IFIT1,DDX58,LGALS9,PARP14	9.49e-05	0.0182	Regulation of response to biotic stimulus	1.739928612014925	0.031322518640168016	0.054498946382399154
55	Process	GO:0032479	4	130	9606	IFIH1,TLR3,ISG15,DDX58	IFIH1,TLR3,ISG15,DDX58	0.0001	0.0196	Regulation of type i interferon production	1.7077439286435239	0.34981394085484413	0.5973926336497248
56	Process	GO:0002697	6	418	9606	DTX3L,TLR3,IFIT1,DDX58,RSAD2,LGALS9	DTX3L,TLR3,IFIT1,DDX58,RSAD2,LGALS9	0.00011	0.0207	Regulation of immune effector process	1.6840296545430822	0.018672270442326895	0.03144465714252676
57	Process	GO:0016185	2	7	9606	MX2,MX1	MX2,MX1	0.00012	0.0215	Synaptic vesicle budding from presynaptic endocytic zone membrane	1.6675615400843946	1.317629257483443	2.1972278738693474
58	Process	GO:0009617	7	634	9606	CMPK2,HERC6,TLR3,OAS2,GBP4,ISG15,LGALS9	CMPK2,HERC6,TLR3,OAS2,GBP4,ISG15,LGALS9	0.00014	0.0253	Response to bacterium	1.596879478824182	-0.09529391603375731	-0.15217289897110173
59	Process	GO:0098884	2	8	9606	MX2,MX1	MX2,MX1	0.00015	0.0254	Postsynaptic neurotransmitter receptor internalization	1.595166283380062	1.2596373105057561	2.009330967006324
60	Process	GO:0001818	5	280	9606	IFIH1,GBP1,ISG15,DDX58,LGALS9	IFIH1,GBP1,ISG15,DDX58,LGALS9	0.00016	0.0276	Negative regulation of cytokine production	1.5590909179347823	0.11350927482751812	0.1769712794849467
61	Process	GO:0032757	3	55	9606	TLR3,DDX58,LGALS9	TLR3,DDX58,LGALS9	0.00016	0.0276	Positive regulation of interleukin-8 production	1.5590909179347823	0.5984558670591371	0.9330471071166861
62	Process	GO:0039528	2	9	9606	IFIH1,DDX58	IFIH1,DDX58	0.00018	0.0294	Cytoplasmic pattern recognition receptor signaling pathway in response to virus	1.5316526695878427	1.208484788058375	1.8509789517859083
63	Process	GO:0050776	8	896	9606	SAMHD1,TLR3,GBP1,DDX58,RSAD2,LGALS9,IFITM1,PARP14	SAMHD1,TLR3,GBP1,DDX58,RSAD2,LGALS9,IFITM1,PARP14	0.00019	0.0305	Regulation of immune response	1.5157001606532141	-0.18752072083646307	-0.2842251866976336
64	Process	GO:0060760	3	58	9606	IFIH1,DDX58,PARP14	IFIH1,DDX58,PARP14	0.00019	0.0305	Positive regulation of response to cytokine stimulus	1.5157001606532141	0.5753905629904438	0.8721195687629589
65	Process	GO:0031347	7	674	9606	SAMHD1,DTX3L,TLR3,IFIT1,DDX58,LGALS9,PARP14	SAMHD1,DTX3L,TLR3,IFIT1,DDX58,LGALS9,PARP14	0.00021	0.0318	Regulation of defense response	1.4975728800155674	-0.12186455468734445	-0.18250105213494103
66	Process	GO:0019885	2	10	9606	TAP1,TAP2	TAP1,TAP2	0.00021	0.0327	Antigen processing and presentation of endogenous peptide antigen via mhc class i	1.485452247339714	1.1627272974976997	1.7271758771111902
67	Process	GO:0045824	3	61	9606	SAMHD1,LGALS9,PARP14	SAMHD1,LGALS9,PARP14	0.00022	0.0328	Negative regulation of innate immune response	1.4841261562883208	0.553488721542614	0.8214470888519764
68	Process	GO:0016050	5	308	9606	MX2,TAP1,TAP2,SAMD9,MX1	MX2,TAP1,TAP2,SAMD9,MX1	0.00025	0.0373	Vesicle organization	1.4282911681913124	0.07211658966929316	0.10300348810472826
69	Process	GO:0002730	2	12	9606	TLR3,DDX58	TLR3,DDX58	0.00029	0.043	Regulation of dendritic cell cytokine production	1.3665315444204136	1.083546051450075	1.480699859138712
70	Process	GO:0060759	4	175	9606	SAMHD1,IFIH1,DDX58,PARP14	SAMHD1,IFIH1,DDX58,PARP14	0.00032	0.0455	Regulation of response to cytokine stimulus	1.3419886033428876	0.22071924447538654	0.29620271062442133
